State 	ExpPrior[ Recombination rate ]	Coalescent	treeLikelihood	 num.patterns	 num.nodes	popSize	rec.rate	kappaR	kappaY	site.height	site.bps	total.bps	 mc.speed 
1060000	-5.0372	151.6389	-16264.410119740372	618	33	0.00380763	45.457346	1.148607	1.018852	0.012216863682465523	4	5	15243.9
1065000	-5.7011	135.5689	-16266.41912458357	577	28	0.003042089	62.05511	1.048327	1.652657	0.013472969968949327	3	3	15290.52
1070000	-4.989	122.3076	-16262.802634605112	579	28	0.003150916	44.251937	0.889734	1.006585	0.01025820263492547	2	2	15105.74
1075000	-4.8791	122.9585	-16263.311590818275	575	28	0.0050465	41.504718	1.219001	1.271324	0.013105644046197965	2	2	14792.9
1080000	-4.0249	128.6109	-16263.913059771048	574	28	0.00348435	20.151227	0.922543	1.171929	0.010884355116592574	2	2	15290.52
1085000	-4.4166	156.4636	-16261.66520875413	586	28	0.00456303	29.943021	1.10267	1.010339	0.011790056828639478	5	6	15479.88
1090000	-4.7378	136.4627	-16265.095106412025	605	33	0.00263515	37.973091	1.177642	0.743223	0.013071464173157502	3	3	15432.1
1095000	-6.2181	127.4479	-16267.662929162936	580	28	0.00414681	74.981464	0.956967	0.60607	0.010917846376266482	2	2	15015.02
1100000	-4.4107	127.6199	-16261.397945813742	616	30	0.00438351	29.795864	1.072531	1.110797	0.012442277958316122	2	2	15060.24
1105000	-4.3999	141.7716	-16268.532215663801	573	28	0.00431907	29.52525	1.275393	0.736363	0.010323380761466678	3	4	15105.74
1110000	-3.6502	119.5674	-16268.02938919723	565	27	0.00403102	10.782643	1.119496	1.028111	0.00951194228340032	1	1	14792.9
1115000	-3.7882	124.0514	-16268.619267458416	591	29	0.00344093	14.234252	1.036981	0.76346	0.010607417520684653	2	2	14836.8
1120000	-6.6959	181.7759	-16259.61400309162	605	30	0.0053366	86.925352	0.973112	1.464336	0.012437129679466684	6	9	15479.88
1125000	-3.5041	119.9298	-16268.582112207121	573	28	0.00397211	7.129774	1.053039	0.535588	0.011742722876634306	2	2	15432.1
1130000	-4.0212	131.4494	-16262.791998614288	572	28	0.00330107	20.059319	1.149285	1.684178	0.01208620867439001	3	3	15290.52
1135000	-4.9394	135.7803	-16264.25219855933	600	35	0.00385703	43.014013	0.963657	0.725744	0.012144654460088005	3	3	14970.06
1140000	-4.6045	136.5727	-16259.549427905458	603	31	0.00361201	34.641624	1.172219	0.773838	0.009930344477081587	3	3	15015.02
1145000	-4.6663	127.9999	-16259.220290333558	586	29	0.00417886	36.18645	1.106002	0.820761	0.01162305224901004	2	2	14577.26
1150000	-11.2551	189.3989	-16263.174791505204	629	31	0.00560447	200.904706	1.124619	1.179745	0.013196240766928316	6	9	15105.74
1155000	-4.1808	126.3138	-16265.875218466495	585	29	0.00412751	24.048074	0.945863	1.26004	0.0129006119314414	2	2	14925.37
1160000	-7.0549	119.8291	-16265.969811612267	575	28	0.00348665	95.899369	0.885509	1.696374	0.012246018366191748	2	2	15673.98
1165000	-4.7675	135.0052	-16258.619859212571	575	28	0.00357902	38.716386	0.937788	0.896369	0.0116773704271107	2	3	15432.1
1170000	-5.8052	131.1868	-16267.485368967878	611	30	0.00448617	64.659198	1.011433	1.288104	0.012077218903658777	3	3	15384.62
1175000	-3.9102	125.1987	-16264.313137659898	579	28	0.00323998	17.282674	1.022979	0.772206	0.010690611851000219	2	2	14925.37
1180000	-4.04	127.2389	-16264.560663467224	573	28	0.002503586	20.52905	1.100052	0.964643	0.010818123854907586	2	2	15432.1
1185000	-6.9902	155.2466	-16267.913649753289	580	29	0.00351375	94.282605	1.032105	1.14471	0.00985718509251617	4	5	15151.52
1190000	-4.9053	122.898	-16269.272840813803	584	28	0.00419912	42.160397	1.03068	0.521469	0.013317560906539936	2	2	15105.74
1195000	-4.9422	149.0501	-16267.636882320161	598	30	0.003062338	43.082555	1.244695	1.32499	0.01268138247433555	5	5	15384.62
1200000	-3.4153	120.1966	-16259.929069340618	592	29	0.003083435	4.911535	1.111203	0.661355	0.01166700710672108	2	2	14925.37
1205000	-5.4629	126.1847	-16258.908818650427	572	28	0.00357574	56.101122	1.004877	0.72916	0.01198260309118264	2	2	15197.57
1210000	-6.1777	143.1765	-16264.216207789581	580	29	0.0041983	73.969512	1.040831	0.893343	0.010491689359199875	4	4	15527.95
1215000	-6.2911	148.6006	-16263.191625009795	575	28	0.00352288	76.804984	1.077366	1.208295	0.011409575258899282	3	4	14925.37
1220000	-3.7719	127.8426	-16263.382718274217	574	28	0.003151774	13.825003	1.070346	1.025357	0.011679594845090555	2	2	14970.06
1225000	-5.153	141.8846	-16273.051974913582	553	27	0.00368102	48.352286	1.130118	0.852307	0.010796892861424497	3	4	14970.06
1230000	-9.3686	152.7979	-16263.806999926957	688	40	0.003150623	153.742071	0.941002	1.335253	0.010833329928194819	5	5	15060.24
1235000	-4.4538	139.2138	-16262.93137462363	580	29	0.00317188	30.871893	1.171986	0.762611	0.012981593713848497	4	4	14367.82
1240000	-4.5276	134.5374	-16261.609571153305	579	29	0.00466626	32.718089	1.194505	0.687547	0.012577773870035683	3	3	15337.42
1245000	-5.5279	139.6718	-16261.05212123649	590	29	0.00320628	57.724594	0.937436	1.212883	0.013124627149081537	3	3	15197.57
1250000	-4.1402	136.5414	-16261.039827384962	581	28	0.00376029	23.034347	1.156935	1.14791	0.011808732874626832	3	3	15384.62
1255000	-4.1128	125.2654	-16274.434715427442	600	29	0.00341958	22.34753	0.980091	1.278457	0.01251206755938071	2	2	15673.98
1260000	-6.2708	178.9838	-16256.08431100593	611	31	0.003113096	76.29905	1.029052	0.836068	0.01139797281405789	6	7	14925.37
1265000	-5.3628	135.5288	-16255.89950316458	594	30	0.00287754	53.598092	1.0105	0.720704	0.013327281245004992	3	3	15432.1
1270000	-3.8312	123.2781	-16260.094968817277	581	29	0.00436443	15.307315	1.074399	1.060314	0.013245593853372995	2	2	15337.42
1275000	-4.3781	125.7422	-16270.089909612041	592	29	0.003150401	28.980166	1.128816	0.992151	0.010585543131945915	2	2	15723.27
1280000	-5.7158	126.0677	-16271.459087574278	597	29	0.00391989	62.422098	1.148098	1.154636	0.010437608453336671	2	2	14367.82
1285000	-5.1235	125.4401	-16259.700962055507	587	29	0.00455553	47.615142	1.058537	0.796417	0.011992110945799203	2	2	15060.24
1290000	-4.2703	130.9713	-16271.071811025045	587	29	0.00337985	26.285538	1.438281	0.804808	0.013023233557110851	2	2	14925.37
1295000	-5.0813	140.6887	-16259.675640645262	597	29	0.003052222	46.560894	1.035441	0.883971	0.011771363854227607	3	3	15723.27
1300000	-5.3959	134.1414	-16263.995894747619	619	31	0.00343053	54.425782	1.379099	1.449573	0.012261560806628515	3	3	14836.8
1305000	-4.1611	130.8671	-16259.785462398078	573	28	0.0040218	23.556048	1.123218	1.065755	0.011410505837161074	3	3	14204.55
1310000	-4.1132	129.0343	-16266.782001103267	593	29	0.00361932	22.357365	1.146958	0.881617	0.011674564235449008	2	2	15015.02
1315000	-5.4271	136.24	-16266.26689600219	613	30	0.00354507	55.205816	1.115369	1.495104	0.009811526018013743	2	3	14970.06
1320000	-3.8504	126.0426	-16263.149935968911	597	29	0.002558628	15.788444	0.978336	1.397241	0.010753269417889066	2	2	14836.8
1325000	-5.9501	149.0419	-16274.686515808487	597	30	0.0034597	68.281667	1.009076	0.843224	0.01162366731120424	4	5	14925.37
1330000	-6.8242	127.2297	-16269.939232276856	627	30	0.00341369	90.133561	1.08879	0.502905	0.01141638261894855	2	2	14925.37
1335000	-3.8194	134.5839	-16262.002081636401	584	28	0.00452328	15.014031	1.035414	0.56313	0.011068080482298468	3	3	14836.8
1340000	-4.4067	132.6701	-16260.920449337465	592	29	0.00494347	29.694634	1.036304	1.379692	0.011062002440277606	3	3	14204.55
1345000	-4.1574	131.7751	-16262.756780407377	621	30	0.00396188	23.461909	1.196139	0.605789	0.011814256286960284	3	3	15243.9
1350000	-4.2315	122.637	-16267.133943046738	592	29	0.00569434	25.315483	1.282702	0.871813	0.011356473535572032	2	2	14326.65
1355000	-4.4689	122.6557	-16260.984538668488	579	29	0.00481757	31.250958	1.073095	1.038383	0.013172831998135036	2	2	14662.76
1360000	-7.409	128.4271	-16268.617379992906	579	28	0.00393414	104.754008	1.146409	0.715499	0.010521577256825412	2	2	15197.57
1365000	-5.7019	146.1904	-16260.081510651724	609	30	0.002577208	62.07452	1.145367	1.101657	0.012712922838229383	3	4	15243.9
1370000	-4.0647	131.8974	-16259.458011977431	608	30	0.00485381	21.144825	0.995578	1.236653	0.012175903598054021	3	3	15290.52
1375000	-3.9796	139.2297	-16259.929471087271	573	28	0.00391459	19.017563	1.142165	0.607001	0.010441248763642053	2	4	15384.62
1380000	-4.1477	127.6426	-16263.274585894163	591	29	0.002208743	23.220828	1.101785	0.781335	0.01073893313318333	2	2	14925.37
1385000	-5.7372	138.2042	-16264.208818383177	578	28	0.002620997	62.958486	1.203081	1.284806	0.011251297623728783	3	3	15151.52
1390000	-8.1482	161.0538	-16262.07326021056	613	31	0.0050641	123.233515	1.041875	1.119848	0.0113060083251208	6	6	15479.88
1395000	-6.6423	144.1156	-16263.576158660333	626	32	0.00332183	85.586409	0.957947	0.927609	0.012595462192570787	4	4	15673.98
1400000	-5.3154	150.2306	-16258.92403053575	587	29	0.00527497	52.413996	1.134938	1.051667	0.013890753843516622	3	6	14749.26
1405000	-5.1624	125.5985	-16268.377263116165	599	29	0.003106049	48.588239	1.129715	0.972783	0.012023490850584862	2	2	14204.55
1410000	-5.3075	142.307	-16263.642134454869	584	29	0.00533099	52.215436	0.957746	0.884029	0.010994373129953704	4	4	14880.95
1415000	-4.2759	123.8002	-16262.02076054889	573	28	0.0042969	26.425812	1.162081	1.08479	0.011531185800210208	2	2	15015.02
1420000	-7.9683	144.4431	-16258.82457592956	572	28	0.00368858	118.735247	1.120263	0.924768	0.012114411168273416	3	4	14970.06
1425000	-4.9791	128.088	-16265.044460502213	575	28	0.003158645	44.004789	0.831073	0.713072	0.011089566036033456	2	2	15243.9
1430000	-7.1535	166.7793	-16263.727941168703	599	30	0.00322193	98.36629	1.060907	0.981209	0.015787951670945984	5	6	15337.42
1435000	-5.307	137.0668	-16266.92435249	593	29	0.002476854	52.202475	0.951342	0.762456	0.012114519941198058	2	3	15290.52
1440000	-5.1637	132.1842	-16261.525384455605	615	30	0.00443605	48.621236	1.231466	1.718814	0.012601413333891913	2	3	14925.37
1445000	-7.5695	138.7002	-16277.716206008598	576	28	0.002876033	108.765311	1.081843	0.953736	0.0098517964316472	3	3	15337.42
1450000	-4.6	124.9983	-16260.780528851421	593	29	0.001894207	34.527573	0.944718	0.772895	0.010144750525471417	2	2	15197.57
1455000	-5.7903	147.9734	-16270.25555305544	591	29	0.003109437	64.285976	0.960895	0.687148	0.012340692424075771	4	4	15673.98
1460000	-3.5337	139.8079	-16261.098206418581	626	31	0.00335428	7.870256	1.477384	1.291644	0.013032427416913947	4	4	14705.88
1465000	-4.4919	130.8691	-16266.906704366627	612	30	0.00340708	31.824686	1.13924	0.813262	0.01337460018466051	3	3	13927.58
1470000	-4.2648	140.0729	-16259.088612306656	576	29	0.00325356	26.148146	1.043062	0.830991	0.01152321294695959	3	4	14925.37
1475000	-5.7132	142.9638	-16268.304734619127	583	30	0.00346641	62.358636	1.170233	1.085187	0.012793985453467351	4	4	15384.62
1480000	-4.9253	121.6129	-16262.868515067257	602	30	0.00593663	42.660083	1.018459	0.944138	0.012090334089425428	2	2	15290.52
1485000	-4.4904	133.3887	-16270.711837214829	604	29	0.002992031	31.78845	1.184865	0.711697	0.012449103298593873	3	3	15290.52
1490000	-5.0536	139.0884	-16269.387269636776	589	29	0.002365104	45.868321	1.126927	0.978081	0.01087358769920486	3	3	15015.02
1495000	-4.7262	124.3668	-16261.665237390058	592	29	0.00328683	37.682496	1.250546	1.144078	0.0117415350306824	2	2	14925.37
1500000	-3.9856	127.0641	-16264.54988927809	592	29	0.00384594	19.167229	1.160559	0.879143	0.010919471050975151	2	2	14836.8
1505000	-3.8511	130.4739	-16260.850740463806	580	29	0.002959222	15.806492	1.153296	0.852123	0.012337752355426782	3	3	14749.26
1510000	-4.1497	126.4716	-16263.574118371023	586	29	0.00446071	23.270449	0.931059	0.65062	0.01083398611784565	2	2	15060.24
1515000	-5.0881	123.8927	-16260.30828020164	591	29	0.00425461	46.729677	1.157065	1.113059	0.011850083835212575	2	2	15105.74
1520000	-4.3382	126.6408	-16259.158057344068	593	29	0.00337672	27.983871	1.072311	0.687534	0.010980643585824389	2	2	15527.95
1525000	-5.0979	146.6325	-16261.33203220419	598	29	0.00332032	46.976161	1.181855	0.901281	0.011748743973278556	2	4	15243.9
1530000	-4.97	128.7869	-16262.686664840992	611	30	0.00358468	43.77842	1.195937	0.776277	0.011357951276660151	2	2	15151.52
1535000	-4.2022	127.1895	-16271.975059954952	597	29	0.00408765	24.584338	1.180309	0.703317	0.012697980788804509	2	2	14880.95
1540000	-4.5861	125.6972	-16264.123431647235	604	29	0.00385027	34.18141	1.185319	0.778111	0.011027258690088053	2	2	15384.62
1545000	-4.5691	131.9279	-16262.878909612236	617	31	0.00449103	33.756624	1.210787	1.061585	0.010983228777061507	3	3	15432.1
1550000	-4.49	125.4969	-16260.406353603832	575	28	0.003052334	31.777282	1.041202	0.731046	0.01230200092902744	2	2	15015.02
1555000	-4.2162	130.3933	-16258.78772665275	590	30	0.00436312	24.933518	0.981385	1.024224	0.011458239352529827	3	3	15060.24
1560000	-5.7124	123.7584	-16272.582304647294	574	28	0.00461207	62.33849	1.208725	0.817961	0.012486740416003115	2	2	14880.95
1565000	-6.1863	128.4849	-16266.653978378235	579	28	0.003142674	74.184938	1.051433	0.685819	0.012369894491895753	2	2	15197.57
1570000	-3.7707	120.4052	-16271.951473008974	584	29	0.00389193	13.795405	0.982287	0.936074	0.01216200895962263	2	2	14970.06
1575000	-4.3404	123.1834	-16257.284190994429	580	29	0.002598069	28.038736	0.96371	0.866254	0.011894729498927507	2	2	15105.74
1580000	-3.9683	123.699	-16274.824164450165	578	28	0.00374252	18.736243	1.201942	0.518432	0.012701981745120935	2	2	14619.88
1585000	-8.3184	155.3102	-16266.533418530249	601	33	0.00324139	127.486993	1.087382	0.908757	0.012199342685571863	4	5	15290.52
1590000	-5.6222	123.8252	-16258.476649351145	591	29	0.00377096	60.083076	1.242804	1.093965	0.012143823451751396	2	2	14705.88
1595000	-3.6974	123.6211	-16261.397497008336	596	29	0.00377684	11.961933	1.134134	0.662374	0.011040203544676075	2	2	14880.95
1600000	-6.6162	139.9149	-16260.803131005578	664	35	0.00431621	84.932149	1.029296	0.827984	0.011317625447641168	4	4	15723.27
1605000	-4.1585	134.8745	-16266.46561025082	608	30	0.002747625	23.491393	1.19106	1.342086	0.013129644583819476	3	3	14619.88
1610000	-4.1433	120.9055	-16268.017450207062	612	30	0.00373343	23.111087	1.094679	1.372464	0.010720218187827733	2	2	15290.52
1615000	-5.6945	154.9666	-16272.348139896534	584	28	0.00267297	61.89163	1.045659	2.26483	0.012448682834348648	4	5	14749.26
1620000	-6.371	142.8784	-16268.313622752714	580	31	0.00399712	78.801955	0.924491	1.847534	0.01114461014527139	4	4	15105.74
1625000	-3.5699	125.7659	-16257.611596433233	580	28	0.00397854	8.775748	1.131147	0.836666	0.010987926204081552	2	2	15151.52
1630000	-7.4542	153.5216	-16265.555348001453	574	28	0.00407565	105.883243	1.124942	0.572884	0.009585599894977363	5	5	15197.57
1635000	-8.4552	144.3298	-16265.071845179937	579	28	0.00366872	130.907831	1.003669	1.366036	0.013578560600864105	3	4	14326.65
1640000	-6.8841	125.3424	-16256.341643882655	575	28	0.00385848	91.631811	1.103071	1.183643	0.011630055554787836	2	2	15243.9
1645000	-6.7711	134.9885	-16262.488206539188	573	28	0.00490278	88.804355	1.368372	0.968774	0.011893414999501065	2	3	15337.42
1650000	-6.0207	139.0788	-16264.266978062706	629	34	0.002847601	70.044372	1.084731	0.859965	0.010021705937839711	3	3	15384.62
1655000	-6.2825	126.6606	-16261.964719556292	575	28	0.00401998	76.591574	0.988866	1.004126	0.01160038313982006	2	2	14450.87
1660000	-5.7359	134.7894	-16265.441679956406	593	29	0.003041652	62.924531	1.225511	1.112397	0.010109846456387728	3	3	15290.52
1665000	-5.5342	130.0964	-16264.538871320336	598	29	0.00413882	57.881973	0.880565	1.049122	0.012535894150672165	2	3	14749.26
1670000	-5.1031	122.3119	-16265.60046470762	573	28	0.00433453	47.104972	1.086511	1.336469	0.0097819527497627	2	2	14662.76
1675000	-5.5482	148.7551	-16262.016403260714	603	30	0.0043798	58.234299	1.183563	1.141192	0.011071258317865562	4	5	14836.8
1680000	-4.8813	133.835	-16264.754862577332	597	29	0.00558925	41.560247	0.937001	0.91149	0.011670478175745723	3	3	14749.26
1685000	-4.6022	136.1819	-16262.728826656283	575	28	0.002889533	34.583885	1.07139	0.724711	0.010368300984272188	3	3	14925.37
1690000	-4.5265	128.123	-16264.662900416693	612	30	0.002894752	32.691849	0.969793	0.632539	0.012137332801701732	2	2	14705.88
1695000	-5.3845	142.0705	-16268.360701687452	597	30	0.00390973	54.141785	0.904142	0.979808	0.011741594315929423	4	4	15060.24
1700000	-4.1237	132.5123	-16268.158746568413	593	29	0.00409325	22.620109	1.470203	1.287147	0.014388224511580878	3	3	15105.74
1705000	-4.1694	134.9475	-16257.213455962705	574	28	0.0034125	23.763909	1.060034	1.093817	0.011042146480621925	2	3	15197.57
1710000	-3.6452	116.3444	-16270.702749968506	553	27	0.00345559	10.657384	1.131846	0.606727	0.009363924240811068	1	1	15197.57
1715000	-5.6367	136.9175	-16263.545528377339	605	29	0.00602403	60.444977	0.901252	1.067158	0.013317355143585424	3	4	15384.62
1720000	-5.0643	133.4356	-16266.277037150317	584	28	0.00486649	46.136534	1.061387	1.14949	0.01250920245820895	3	3	14880.95
1725000	-7.11	152.1733	-16258.793175629922	587	29	0.00324057	97.277093	1.210212	1.02859	0.01433437506722025	5	5	15243.9
1730000	-4.5969	134.6625	-16264.983298301187	587	30	0.00384192	34.451512	1.204533	1.4812	0.01468378303851678	3	3	15527.95
1735000	-4.393	126.5975	-16256.050927857046	575	28	0.00427804	29.353145	1.215576	0.998003	0.011561519789104312	2	2	15337.42
1740000	-4.068	132.1897	-16256.340210964689	601	30	0.00489454	21.226986	1.17068	1.014826	0.012053991095156407	3	3	15625.0
1745000	-5.911	132.3124	-16268.633336974974	601	30	0.00521671	67.303439	0.937098	0.803002	0.010725456440637316	3	3	14925.37
1750000	-5.355	129.8563	-16270.5747823396	604	30	0.00323012	53.403793	1.150055	0.687369	0.012771107168134116	3	3	14792.9
1755000	-4.1426	133.1117	-16262.814081295437	589	30	0.00386704	23.094099	1.015638	1.173345	0.011701997266325996	3	3	16286.64
1760000	-3.9333	126.8733	-16281.477349101991	567	28	0.00410677	17.860291	1.17119	2.513445	0.010242243362557697	2	2	15060.24
1765000	-5.8821	132.6588	-16268.799405359783	581	29	0.00355429	66.579753	1.079311	0.734632	0.011666466776437963	3	3	15197.57
1770000	-4.5449	128.3841	-16265.993568189875	590	29	0.00370233	33.150224	1.068932	1.167005	0.011024302379591774	2	2	14792.9
1775000	-5.8708	151.685	-16261.975823974724	630	36	0.00412273	66.298678	1.062105	1.333345	0.011118215105120224	5	5	15060.24
1780000	-8.1664	140.4359	-16268.395657618712	590	30	0.00541505	123.688556	0.963354	1.082258	0.012527829806819539	4	4	15290.52
1785000	-4.1545	125.496	-16267.25446645626	611	30	0.00445246	23.389865	1.023415	0.914242	0.01383626565637037	2	2	14662.76
1790000	-5.8336	128.9536	-16265.30217291788	589	29	0.00341382	65.367499	1.155883	1.158806	0.009518925674825493	2	2	15432.1
1795000	-3.6739	118.7661	-16269.6137660428	552	27	0.00443205	11.376314	1.167384	0.538363	0.009955528311018116	1	1	15105.74
1800000	-5.6671	134.6407	-16260.646089471447	582	28	0.00366943	61.20622	1.136891	1.301471	0.010317155723266944	3	3	15625.0
1805000	-4.9781	134.3551	-16258.341241612889	573	28	0.00428639	43.981557	1.101674	1.315209	0.012384238571706369	2	3	15527.95
1810000	-5.555	131.2227	-16260.441684494896	634	35	0.00474301	58.402272	1.08902	0.836836	0.012019112206677913	3	3	15060.24
1815000	-6.925	150.2575	-16263.211319929449	633	41	0.00507085	92.652358	1.238724	0.972022	0.011455120963937943	5	5	13262.6
1820000	-4.8801	142.2629	-16258.960181497325	604	30	0.00419346	41.53118	1.077441	1.261092	0.012328328414310304	4	4	14749.26
