State 	ExpPrior[ constantRecRate ]	Coalescent	dataLikelihood	popSize	constantRecRate	a.freq	c.freq	g.freq	t.freq 	kappaY	root.height	visible.height	visible.recombs	total.recombs	num.patterns	num.nodes	 mc.speed 
17000000	-6.3612	399.7812	-20148.0862866944	0.01138863	78.559044	0.10422083432572532	0.20121716082257393	0.2991978680693245	0.39536413678237625	4.401398	0.09747593284110764	0.039765443408290024	23	32	11187	100	6305.17
17005000	-6.6196	349.6345	-20153.064081906487	0.01133247	85.019353	0.10218598936850748	0.19728852479068562	0.3128805802966115	0.38764490554419545	4.515848	0.09281747421433022	0.04597560020789237	15	25	11197	98	6675.57
17010000	-5.732	326.4249	-20149.429364685384	0.01209902	62.826886	0.10660054118420449	0.19201105997804507	0.30531130980229854	0.3960770890354518	4.069216	0.10237118196843464	0.04027885563269537	13	24	10545	100	6281.41
17015000	-5.945	298.4489	-20145.33281544488	0.01283654	68.152023	0.10523539490645369	0.19590224070892848	0.30785751192313243	0.39100485246148553	4.24541	0.10004896804225043	0.04408813657901998	16	20	12462	102	6281.41
17020000	-7.0675	320.3481	-20148.642066522338	0.01241621	96.214833	0.10341555393428412	0.19427683443968563	0.3031737540151907	0.39913385761083975	4.08043	0.06778106695323333	0.04613431964148109	18	22	14703	102	5668.93
17025000	-6.7055	297.3717	-20145.99879505928	0.0133687	87.165119	0.09819086481646254	0.19980307103315365	0.2997343011260062	0.4022717630243777	4.563141	0.06521194240180919	0.05486141930059069	14	19	13541	101	5780.35
17030000	-6.9941	270.7025	-20148.638410082007	0.01331771	94.381705	0.09901707740065652	0.19654099919014786	0.29787112104747127	0.4065708023617243	4.546277	0.040714316591715316	0.040714316591715316	13	14	11835	103	5452.56
17035000	-7.1699	286.8453	-20148.22747474982	0.01119246	98.774902	0.10476789536615257	0.20142526453771945	0.3050079053857772	0.3887989347103507	3.938553	0.04575841410840716	0.04575841410840716	12	17	12371	104	5302.23
17040000	-7.4414	322.4318	-20146.469650729985	0.01309399	105.561872	0.09827573887946062	0.19531096690607158	0.30423819544437586	0.402175098770092	4.504126	0.04145874181304836	0.04145874181304836	17	21	14614	105	5605.38
17045000	-5.4504	364.9	-20153.467104047842	0.01548632	55.786891	0.10912013926319411	0.19762457646917722	0.2993107575307858	0.3939445267368428	4.622812	0.052541142858050144	0.050276174555184516	20	29	14658	105	5662.51
17050000	-6.4925	376.2711	-20145.38930678109	0.01020732	81.839542	0.10479208896333579	0.1937715074491847	0.3065767293524803	0.3948596742349992	4.380492	0.04791600235763217	0.043381606445490585	20	30	18076	108	6257.82
17055000	-9.4284	336.6636	-20143.690597315835	0.01188909	155.23932	0.10167801709979855	0.20537921697949788	0.30829067471148475	0.3846520912092189	4.361462	0.05356114989106019	0.05356114989106019	14	25	14359	104	5793.74
17060000	-7.4748	350.1415	-20146.557113934497	0.01476082	106.397678	0.10306042916484894	0.18903862294786627	0.3098643496967144	0.3980365981905704	4.517077	0.04222380354000626	0.04222380354000626	15	26	12544	98	5854.8
17065000	-5.8855	276.1044	-20149.424987243772	0.01049997	66.666714	0.09947645707824095	0.20266884180169556	0.31106818747956744	0.3867865136404959	4.132964	0.03866509999382826	0.03866509999382826	11	15	10996	101	5313.5
17070000	-6.8082	322.9389	-20149.42822018788	0.01089398	89.732474	0.09657234369966249	0.19675213233913016	0.308065732970318	0.3986097909908894	3.567513	0.041803812265681674	0.041803812265681674	15	22	14081	98	5592.84
17075000	-5.4186	242.402	-20145.977709101913	0.01134047	54.992127	0.09596457103234438	0.19551388375065049	0.3061354029003079	0.40238614231669734	4.656401	0.04596002565377103	0.04596002565377103	11	11	13339	98	5464.48
17080000	-4.7003	236.0592	-20137.880452900314	0.01222745	37.035464	0.10654431108871906	0.19298364253639658	0.3021735542647989	0.39829849211008533	4.286802	0.04121661477323876	0.04121661477323876	10	11	11163	98	5279.83
17085000	-5.1182	225.4239	-20150.643176259564	0.00928697	47.483498	0.106997547503865	0.19121799228707592	0.3071300895522496	0.39465437065680936	3.837498	0.03343935078445842	0.03343935078445842	8	8	9875	96	4970.18
17090000	-5.4967	284.5608	-20148.268994545655	0.01169126	56.945287	0.1041151000918053	0.19814116963448603	0.30386032199523305	0.39388340827847557	4.149521	0.04218329787965817	0.04182959398367739	13	17	13301	103	5224.66
17095000	-6.5203	308.1344	-20147.92256727408	0.00929706	82.536547	0.09828377045229454	0.19704675244605094	0.31665827325090495	0.3880112038507498	4.619225	0.0414071175526706	0.0414071175526706	14	18	10779	99	5411.26
17100000	-6.0841	278.5814	-20144.903834465727	0.00994361	71.630519	0.10364099950850382	0.19107639284424932	0.30706377986938593	0.3982188277778609	4.02834	0.04335419825447982	0.04335419825447982	12	15	11231	98	5476.45
17105000	-6.1068	344.049	-20145.335386579456	0.01284978	72.198752	0.10239436234326703	0.19768542886881352	0.3033702886651463	0.39654992012277324	3.841719	0.04812253280492345	0.04617395971684354	15	25	16487	100	5567.93
17110000	-4.3164	242.0168	-20140.491321710906	0.00936343	27.437196	0.1020749111140178	0.1959670241817958	0.3074792622309366	0.39447880247324985	4.000279	0.04956481603541516	0.04956481603541516	11	12	13827	102	5336.18
17115000	-6.8409	279.7501	-20155.918849932827	0.0127159	90.550182	0.09814475695171503	0.20378243730789966	0.31036450344300104	0.3877083022973843	4.181812	0.04290702687906812	0.037860558021384626	15	17	11098	98	5224.66
17120000	-6.0749	245.6564	-20148.76509338703	0.0120144	71.401798	0.10717681294822459	0.19639595915720315	0.30045796950163745	0.3959692583929348	3.935491	0.04544183214147483	0.04544183214147483	12	12	12528	100	5364.81
17125000	-6.0055	233.8991	-20146.70005572374	0.01141784	69.664928	0.10523455770596425	0.20402175658023672	0.29898516982439705	0.3917585158894019	4.783371	0.03761927974583185	0.03761927974583185	10	10	10644	99	4990.02
17130000	-6.4696	258.6059	-20150.849550481365	0.01183996	81.267991	0.1018336971345321	0.19680573579340468	0.3003309616976707	0.4010296053743926	4.590045	0.04710060357965906	0.04710060357965906	11	14	12306	101	5133.47
17135000	-5.7814	228.4892	-20151.56643654358	0.0122028	64.062259	0.10017005657058642	0.19359055246513432	0.3054072035315397	0.4008321874327396	3.816654	0.04162833389487446	0.04162833389487446	9	9	10497	102	5319.15
17140000	-4.7249	250.5019	-20150.440177460572	0.01726887	37.651533	0.09954258873039143	0.19864192222253257	0.3034941248637156	0.39832136418336045	4.275049	0.06762898231351538	0.040568275597906024	11	14	11851	100	5086.47
17145000	-5.3649	256.1843	-20154.99835661269	0.01134864	53.649506	0.09861882280909402	0.19679850383618552	0.305535161357187	0.3990475119975335	4.22536	0.04687399545420319	0.03475445323942193	12	13	9492	99	5319.15
17150000	-7.3361	295.3994	-20164.253297863484	0.01504304	102.929466	0.09816973071166503	0.19687330617031457	0.3041438100659855	0.4008131530520348	4.808504	0.0471526323319418	0.04458498196078275	12	19	12375	105	5458.52
17155000	-7.152	338.6922	-20146.850487767806	0.01381007	98.328585	0.10532992600861785	0.19655070343039488	0.3039082592513725	0.3942111113096149	4.371614	0.05046528827022275	0.038339562754022005	13	25	10236	101	5617.98
17160000	-6.9185	346.4698	-20153.640877653037	0.01214231	92.491817	0.09844819870440497	0.20089327245975758	0.3066314164333832	0.39402711240245414	4.371614	0.04864396554611698	0.04261518531956192	12	25	12259	100	6097.56
17165000	-6.8055	340.2535	-20145.67407308067	0.01183293	89.666062	0.10518644998962638	0.19915735540771246	0.3039818169820821	0.3916743776205791	4.201467	0.056817418248736574	0.056817418248736574	17	25	15170	100	6188.12
17170000	-6.1136	338.4844	-20152.67034587462	0.0108393	72.367341	0.10151887595433948	0.20109953989570784	0.29602435561319224	0.40135722853676054	4.261052	0.0470887103130756	0.0470887103130756	15	25	13701	100	6242.2
17175000	-6.2816	293.6205	-20148.349719308422	0.01288024	76.566987	0.09973665706634133	0.1975691284820603	0.30411534750193076	0.3985788669496676	4.358885	0.04952442606828711	0.04730066442647794	12	20	12338	101	5592.84
17180000	-6.673	281.6285	-20150.325990680245	0.00887744	86.353259	0.10337116787783003	0.19889558160319806	0.30339637472829933	0.39433687579067267	4.186258	0.041152250170392264	0.041152250170392264	12	17	11011	101	5411.26
17185000	-7.8375	320.2072	-20147.23123805208	0.00868857	115.465493	0.1018931224484601	0.19487297847153853	0.306420859200457	0.3968130398795444	3.946455	0.042268589643060725	0.042268589643060725	13	20	12374	100	5452.56
17190000	-8.2685	334.3967	-20148.763390502016	0.01417382	126.241791	0.09944241343985151	0.19860783462166587	0.3110681299570863	0.39088162198139625	4.201238	0.051523036377923215	0.051523036377923215	16	23	14125	103	5889.28
17195000	-5.3538	313.3323	-20148.700932173087	0.00949251	53.373375	0.09745911357789112	0.19842299857391163	0.31025995407973384	0.39385793376846334	3.928331	0.05321776906864343	0.041475915406611746	14	21	13050	101	5924.17
17200000	-6.5364	312.8555	-20155.235963732863	0.01106692	82.937849	0.10766844979997903	0.2008768186869169	0.2973043852089241	0.3941503463041801	3.504546	0.044200454357354875	0.044200454357354875	12	20	10873	99	5834.31
17205000	-6.2573	324.245	-20150.76256708758	0.01223416	75.961287	0.10519947393435056	0.1962704551865266	0.3100118992690138	0.38851817161010893	4.228902	0.09113289466524138	0.04850839474897048	11	23	11168	100	6195.79
17210000	-6.981	351.9473	-20159.828655745998	0.01270731	94.052812	0.09926942857656089	0.2015390224877088	0.31068199675893116	0.38850955217679906	3.890272	0.06846862392114389	0.03877808563369994	14	26	12495	101	6361.32
17215000	-5.6191	309.5625	-20159.013622430655	0.01217916	60.004973	0.09820232925763991	0.1994622603441212	0.30027747755918466	0.4020579328390543	4.235781	0.08390636290608382	0.04011652950829632	16	21	11774	100	6821.28
17220000	-6.3026	317.6576	-20154.53063931673	0.0108976	77.09205	0.11046777961152496	0.1994651490139912	0.30118414670039667	0.388882924674087	4.082902	0.04371113202522226	0.04371113202522226	15	20	13571	103	6265.66
17225000	-5.419	271.0583	-20152.544730997302	0.01066541	55.00261	0.10592488071402838	0.19126230463048635	0.3087068321742398	0.3941059824812455	5.352368	0.04115957943880234	0.04115957943880234	13	15	13036	101	5543.24
17230000	-4.6168	247.0095	-20139.896321773373	0.01236657	34.947745	0.10458988366954554	0.19900614620701876	0.3072650012302998	0.3891389688931359	4.669934	0.04141332172586573	0.04141332172586573	10	12	11166	99	5599.1
17235000	-5.37	266.7808	-20143.072788956437	0.0112249	53.777279	0.10448723168720453	0.1900260920880069	0.31232599111876724	0.3931606851060213	4.325418	0.0435628882779858	0.042504744126741476	11	14	11115	101	5263.16
17240000	-5.2203	252.7193	-20147.803112217123	0.01039293	50.035572	0.10098629741440576	0.19935802535086514	0.3035541835715353	0.3961014936631938	4.054475	0.05296522162100653	0.05296522162100653	12	12	13103	101	5274.26
17245000	-5.1526	224.3693	-20157.103322792354	0.01088224	48.342949	0.10772995705924551	0.18759581673108514	0.30405527927029885	0.40061894693937045	4.50598	0.04508876731201931	0.04508876731201931	9	9	10753	99	5138.75
17250000	-5.7497	315.2195	-20148.438871163726	0.01233939	63.271122	0.1067884711488566	0.19426118891035316	0.30729660458739955	0.3916537353533907	4.189514	0.04778818605078375	0.0407102853373975	15	21	11270	99	5192.11
17255000	-6.8994	305.1118	-20149.59832205386	0.01025481	92.011954	0.102660267081393	0.19265922868355603	0.311314130885362	0.39336637334968905	4.447229	0.049059795941050525	0.03941255105325453	14	19	11181	99	5688.28
17260000	-5.9943	308.273	-20153.820251615653	0.00978366	69.385	0.10049432003594266	0.19925370070728157	0.3047459624871297	0.39550601676964603	4.127296	0.0501700064163041	0.04036615355270344	11	20	12007	101	5574.14
17265000	-4.7496	232.7346	-20146.93755498858	0.01352424	38.26914	0.10274502592412373	0.1947596492688467	0.3024566349504193	0.40003868985661034	3.80961	0.04046787159576361	0.04046787159576361	10	10	11975	100	5112.47
17270000	-6.3847	250.1448	-20166.223564968517	0.01417581	79.146675	0.09589111586182526	0.19418850503400278	0.3117749005724923	0.3981454785316796	3.84124	0.04102932258666904	0.04102932258666904	12	12	10878	101	5117.71
17275000	-7.1418	232.1696	-20150.902100024417	0.0139828	98.074312	0.10228061709169016	0.19707178692720936	0.3066144657468796	0.39403313023422093	3.391844	0.039009649182780576	0.039009649182780576	10	10	10798	100	5192.11
17280000	-6.1221	260.3105	-20153.68041042339	0.01290985	72.579527	0.10296998802942338	0.1881154075135841	0.31022582451599506	0.39868877994099733	4.124123	0.04816568763978144	0.04816568763978144	13	13	13363	106	5000.0
17285000	-7.2726	275.9603	-20147.591917434	0.01196868	101.342544	0.10700312578818755	0.1929391212697009	0.30635000640398957	0.393707746538122	3.892682	0.04311632799992404	0.04311632799992404	13	15	12979	101	5302.23
17290000	-5.6831	245.9506	-20170.73884502311	0.01222868	61.605627	0.10277401413984726	0.2034743668409012	0.29587655779481503	0.39787506122443644	3.936311	0.045237833672701004	0.045237833672701004	12	12	11892	100	5175.98
17295000	-6.4949	290.8287	-20154.91147716579	0.01238903	81.901295	0.10832668299889524	0.19722292958928117	0.3087994260474637	0.38565096136435983	3.916081	0.044952759035249874	0.044952759035249874	14	17	11657	100	5470.46
17300000	-6.5031	344.813	-20146.86811469354	0.01218419	82.105505	0.1049297032619764	0.1910382825852056	0.29911588950766116	0.40491612464515675	4.563093	0.039716225337001025	0.039716225337001025	15	26	14125	102	5767.01
17305000	-6.4635	256.0765	-20148.034050395487	0.0113544	81.114869	0.10444157629039141	0.19776564592599005	0.30278268914394457	0.395010088639674	4.005923	0.04269633428134228	0.04269633428134228	11	13	11824	102	5257.62
17310000	-4.9658	282.1702	-20158.9775189363	0.0128592	43.673375	0.10679043305302331	0.19581249146647475	0.30628814830174633	0.39110892717875556	4.057786	0.03991512718774663	0.03991512718774663	13	17	11754	101	5387.93
17315000	-6.8031	295.6726	-20145.881786020753	0.01112294	89.604489	0.10172745154462007	0.19638630466530627	0.3071673090470728	0.394718934743001	4.247459	0.04775712592112337	0.04775712592112337	15	18	14789	103	5170.63
17320000	-6.8158	292.1057	-20151.481244567498	0.01112889	89.922094	0.11053471734263001	0.1950493698731776	0.2986843816380774	0.39573153114611503	3.940537	0.04190202179741565	0.04190202179741565	14	17	13707	100	5470.46
17325000	-6.4828	308.7696	-20145.77699407348	0.01075997	81.596866	0.10704736065665861	0.18889558633371942	0.3046483781037782	0.39940867490584386	4.270842	0.051595087619342374	0.051595087619342374	14	20	17422	104	5624.3
17330000	-7.2411	297.2647	-20149.706769565357	0.01369274	100.554446	0.10295670036552301	0.19790599859241687	0.29691402494289376	0.4022232760991663	4.643072	0.04895385870757286	0.04895385870757286	11	19	12403	104	5656.11
17335000	-6.1655	316.0729	-20152.07029653742	0.01323869	73.665206	0.0991032658620499	0.2027190504292172	0.3046932605945495	0.39348442311418336	4.458845	0.0496264129547292	0.0496264129547292	17	21	13440	104	5701.25
17340000	-5.7078	254.081	-20153.87672748193	0.01135335	62.222444	0.10347522757790852	0.19390886344671104	0.31261499091664074	0.39000091805873977	4.356769	0.03874776601811908	0.03874776601811908	10	12	11054	103	5330.49
17345000	-7.0563	272.9682	-20145.002392973176	0.01324889	95.936816	0.10108996975631541	0.1953461655519123	0.3082521817491948	0.39531168294257757	4.088468	0.042576738480642855	0.042576738480642855	12	16	11737	104	5117.71
17350000	-6.9921	288.1781	-20146.89542973452	0.01420575	94.330028	0.09994595943069104	0.1931354810398759	0.3074442201881049	0.39947433934132814	4.388852	0.04230956430333798	0.04230956430333798	13	17	13233	104	5241.09
17355000	-5.9127	303.6205	-20142.42774378932	0.01227453	67.344622	0.09929343245117517	0.19214365477825168	0.31149705585795584	0.39706585691261737	3.755963	0.06798162948763896	0.042362761975136755	14	20	11067	102	5399.57
17360000	-6.8337	294.6345	-20136.860754569232	0.00967696	90.371267	0.10660482710625453	0.19471462573239914	0.30760582952122023	0.3910747176401261	4.302688	0.04944667456014278	0.04944667456014278	16	17	15130	106	6045.95
17365000	-5.318	242.3939	-20155.03568829752	0.01149176	52.476965	0.10561674210520351	0.19290988005254653	0.30616557549005446	0.39530780235219554	4.139177	0.04132345874106807	0.04132345874106807	10	10	10934	99	5530.97
17370000	-6.5252	306.4211	-20154.565843198794	0.01087139	82.65881	0.10214757588819706	0.18924069810999977	0.3110947126698672	0.39751701333193595	4.571296	0.07399543233202881	0.047378292006054375	15	20	11035	100	5760.37
17375000	-5.8338	317.3946	-20146.805944674634	0.01101861	65.372628	0.10064011449439243	0.19933890098367285	0.29888513619354323	0.40113584832839155	4.486631	0.07115325413589015	0.040507094293582666	14	21	10934	103	5854.8
17380000	-5.2365	304.5524	-20155.385181472026	0.01124382	50.440649	0.0983103320692584	0.1941849105912865	0.3076607665479526	0.3998439907915024	5.181552	0.08650060169911643	0.04639689121741168	16	22	11963	103	5903.19
17385000	-7.202	351.5349	-20154.16106083773	0.01355445	99.577266	0.1069127012550654	0.19204317325693113	0.30426746194964094	0.3967766635383624	3.93591	0.08697181490909975	0.041560115068655264	19	27	12007	103	5841.12
