State 	Coalescent	pop.size.prior	 sum 	pop.size.changepoints	 mc.speed 
91000	311.1544	-88.13128638303952	-88.13128638303952	10	35714.29
92000	313.4164	-88.5175031700692	-88.5175031700692	10	37037.04
93000	313.2604	-89.74064459752908	-89.74064459752908	10	35714.29
94000	313.2494	-89.63214701604213	-89.63214701604213	10	35714.29
95000	313.2501	-89.45593315811055	-89.45593315811055	10	30303.03
96000	313.2566	-89.51419915392391	-89.51419915392391	10	32258.06
97000	313.2982	-90.41683245248021	-90.41683245248021	10	34482.76
98000	313.1666	-91.4782246612751	-91.4782246612751	10	34482.76
99000	312.1916	-90.82353280527992	-90.82353280527992	10	31250.0
100000	313.231	-91.3850007138396	-91.3850007138396	10	35714.29
101000	313.2626	-90.97428353895704	-90.97428353895704	10	32258.06
102000	311.8676	-90.80633124742545	-90.80633124742545	10	34482.76
103000	313.4476	-92.27497928941017	-92.27497928941017	10	30303.03
104000	313.4775	-93.89102401308877	-93.89102401308877	10	30303.03
105000	313.0187	-95.07995112068049	-95.07995112068049	10	33333.33
106000	312.6095	-95.09311245019877	-95.09311245019877	10	35714.29
107000	312.6472	-92.75028731049136	-92.75028731049136	10	29411.76
108000	312.9205	-90.53178122386309	-90.53178122386309	10	35714.29
109000	313.2396	-92.74312888773923	-92.74312888773923	10	35714.29
110000	313.4811	-94.01866904332041	-94.01866904332041	10	34482.76
111000	312.1312	-91.28491828439617	-91.28491828439617	10	28571.43
112000	313.4762	-89.79044724297466	-89.79044724297466	10	37037.04
113000	313.1493	-89.81063571405205	-89.81063571405205	10	35714.29
114000	313.4371	-90.45083106470159	-90.45083106470159	10	33333.33
115000	313.4518	-89.62081172131971	-89.62081172131971	10	33333.33
116000	313.4923	-90.19758207986928	-90.19758207986928	10	35714.29
117000	312.935	-91.53613860623825	-91.53613860623825	10	34482.76
118000	313.3635	-92.27994551003934	-92.27994551003934	10	32258.06
119000	313.4942	-92.12572509001346	-92.12572509001346	10	32258.06
120000	313.064	-92.80517938199569	-92.80517938199569	10	32258.06
121000	313.3756	-94.2497661133913	-94.2497661133913	10	29411.76
122000	313.3517	-92.66622138780602	-92.66622138780602	10	34482.76
123000	313.1272	-93.35204133699933	-93.35204133699933	10	26315.79
124000	312.255	-91.82017789079731	-91.82017789079731	10	30303.03
125000	312.6859	-94.57513816932833	-94.57513816932833	10	37037.04
126000	313.0287	-92.99063744925172	-92.99063744925172	10	35714.29
127000	312.1137	-93.63055948283169	-93.63055948283169	10	28571.43
128000	313.2547	-92.57094360509721	-92.57094360509721	10	35714.29
129000	313.0821	-91.44506382413653	-91.44506382413653	10	35714.29
130000	313.249	-92.5763749896516	-92.5763749896516	10	37037.04
131000	313.4327	-92.460187954936	-92.460187954936	10	27777.78
132000	312.9865	-91.98508121247713	-91.98508121247713	10	35714.29
133000	312.4761	-89.92243858610229	-89.92243858610229	10	30303.03
134000	313.4477	-90.21943538236752	-90.21943538236752	10	35714.29
135000	313.158	-89.4582571212025	-89.4582571212025	10	29411.76
136000	313.5088	-89.30087854281376	-89.30087854281376	10	33333.33
137000	312.8758	-88.63501121208492	-88.63501121208492	10	37037.04
138000	312.7957	-89.33007177336683	-89.33007177336683	10	37037.04
139000	312.5709	-88.31718482163637	-88.31718482163637	10	28571.43
140000	312.6687	-88.30146281592286	-88.30146281592286	10	34482.76
141000	311.9876	-89.39419464782225	-89.39419464782225	10	35714.29
142000	313.2175	-90.3912683466194	-90.3912683466194	10	37037.04
143000	312.3363	-90.99831552286719	-90.99831552286719	10	30303.03
144000	310.7169	-91.09976323106079	-91.09976323106079	10	30303.03
145000	313.5182	-91.74875704118092	-91.74875704118092	10	35714.29
146000	311.9642	-93.16473867923004	-93.16473867923004	10	32258.06
147000	311.5414	-93.60917461427881	-93.60917461427881	10	31250.0
148000	313.2435	-93.20971293474334	-93.20971293474334	10	30303.03
149000	313.1895	-92.51032885109123	-92.51032885109123	10	35714.29
150000	313.0789	-92.90101500614095	-92.90101500614095	10	34482.76
151000	310.8036	-92.50662807060813	-92.50662807060813	10	4716.98
152000	308.6051	-91.71224949188422	-91.71224949188422	10	35714.29
153000	309.0611	-91.43465534329358	-91.43465534329358	10	35714.29
154000	312.3045	-90.5328174983182	-90.5328174983182	10	31250.0
155000	312.9902	-90.55926599600335	-90.55926599600335	10	30303.03
156000	313.1693	-91.93383749844796	-91.93383749844796	10	33333.33
157000	313.0174	-92.4530327583295	-92.4530327583295	10	37037.04
158000	313.4734	-92.40606980389786	-92.40606980389786	10	37037.04
159000	313.5146	-91.86013846776568	-91.86013846776568	10	31250.0
160000	312.3024	-92.75338528369744	-92.75338528369744	10	35714.29
161000	313.3325	-92.67239528122376	-92.67239528122376	10	35714.29
162000	312.1513	-93.08399935678521	-93.08399935678521	10	35714.29
163000	313.2931	-93.99204924837477	-93.99204924837477	10	32258.06
164000	313.3335	-93.94589332287413	-93.94589332287413	10	32258.06
165000	313.2163	-93.2207438570772	-93.2207438570772	10	34482.76
166000	313.3746	-92.87714252400102	-92.87714252400102	10	32258.06
167000	313.5077	-91.70423753971812	-91.70423753971812	10	33333.33
168000	313.3417	-92.12437757407552	-92.12437757407552	10	29411.76
169000	313.5163	-91.09469334292054	-91.09469334292054	10	35714.29
170000	313.1759	-91.30425528398685	-91.30425528398685	10	35714.29
171000	312.7294	-92.24206470929174	-92.24206470929174	10	33333.33
172000	312.5705	-92.746617067507	-92.746617067507	10	35714.29
173000	311.9648	-93.03105044050851	-93.03105044050851	10	35714.29
174000	311.2521	-91.9409700003803	-91.9409700003803	10	37037.04
175000	310.7178	-92.69980955982486	-92.69980955982486	10	37037.04
176000	311.8352	-92.5257979642071	-92.5257979642071	10	33333.33
177000	310.1886	-94.25976949446562	-94.25976949446562	10	33333.33
178000	312.7036	-92.48132214043274	-92.48132214043274	10	37037.04
179000	313.3221	-92.03524510840867	-92.03524510840867	10	34482.76
180000	313.1226	-92.47884791762415	-92.47884791762415	10	29411.76
181000	312.5141	-92.8692666607572	-92.8692666607572	10	35714.29
182000	313.0287	-94.7172477165941	-94.7172477165941	10	37037.04
183000	313.3167	-93.26375121938676	-93.26375121938676	10	34482.76
184000	313.0568	-92.82291712786606	-92.82291712786606	10	31250.0
185000	312.611	-92.02263883771833	-92.02263883771833	10	35714.29
186000	313.2414	-90.69166098998053	-90.69166098998053	10	35714.29
187000	313.2412	-91.60671206562975	-91.60671206562975	10	37037.04
188000	313.3764	-91.51342875234214	-91.51342875234214	10	34482.76
189000	313.4098	-89.44943993660246	-89.44943993660246	10	35714.29
190000	313.3642	-89.36111340912757	-89.36111340912757	10	37037.04
191000	313.466	-89.62488549526327	-89.62488549526327	10	37037.04
192000	313.5109	-89.76293677082727	-89.76293677082727	10	34482.76
193000	313.2724	-90.29861074985705	-90.29861074985705	10	37037.04
194000	312.7505	-90.94816192189306	-90.94816192189306	10	35714.29
195000	312.1983	-90.5493648400078	-90.5493648400078	10	37037.04
196000	313.3542	-90.63166614035387	-90.63166614035387	10	32258.06
197000	313.41	-91.39806082350181	-91.39806082350181	10	37037.04
198000	313.363	-90.4574121636937	-90.4574121636937	10	37037.04
199000	312.2343	-91.67634836651654	-91.67634836651654	10	33333.33
200000	313.1096	-91.15157233272437	-91.15157233272437	10	33333.33
201000	311.5283	-90.06162081513278	-90.06162081513278	10	35714.29
202000	312.6744	-89.164252900371	-89.164252900371	10	37037.04
203000	313.3212	-90.06789139880465	-90.06789139880465	10	34482.76
204000	313.0186	-90.96801920792937	-90.96801920792937	10	34482.76
205000	313.2332	-89.2797703959516	-89.2797703959516	10	35714.29
206000	312.7423	-90.40203417641317	-90.40203417641317	10	37037.04
207000	313.2338	-90.54945872297338	-90.54945872297338	10	35714.29
208000	312.7034	-90.1385106221151	-90.1385106221151	10	34482.76
209000	313.3022	-90.74904662841693	-90.74904662841693	10	32258.06
210000	312.8648	-89.83771990503358	-89.83771990503358	10	37037.04
211000	313.4085	-89.86238468380434	-89.86238468380434	10	35714.29
212000	313.4047	-88.8842699463893	-88.8842699463893	10	31250.0
213000	313.4597	-88.28207224054339	-88.28207224054339	10	33333.33
214000	313.3812	-87.82336846603793	-87.82336846603793	10	35714.29
215000	312.3358	-87.73909794808412	-87.73909794808412	10	34482.76
216000	312.3226	-89.34304066005915	-89.34304066005915	10	33333.33
217000	312.5232	-91.04512889130042	-91.04512889130042	10	31250.0
218000	313.4115	-89.96265513310331	-89.96265513310331	10	37037.04
219000	313.4638	-89.5831415258345	-89.5831415258345	10	35714.29
220000	313.4353	-89.38907150013517	-89.38907150013517	10	37037.04
221000	313.1376	-89.2219280822364	-89.2219280822364	10	34482.76
222000	313.1852	-89.95782993182166	-89.95782993182166	10	35714.29
223000	313.4454	-89.50984608994018	-89.50984608994018	10	37037.04
224000	313.4289	-89.31549534965167	-89.31549534965167	10	35714.29
225000	313.1504	-90.0868318864344	-90.0868318864344	10	34482.76
226000	312.4203	-89.81156252329582	-89.81156252329582	10	37037.04
227000	313.0954	-90.12756253314879	-90.12756253314879	10	35714.29
228000	313.1894	-89.75360462255283	-89.75360462255283	10	33333.33
229000	313.4847	-90.53832107711955	-90.53832107711955	10	32258.06
230000	313.51	-91.0219082519233	-91.0219082519233	10	33333.33
231000	313.4477	-90.31367220735166	-90.31367220735166	10	35714.29
232000	313.4275	-89.96713301417833	-89.96713301417833	10	37037.04
233000	313.3398	-89.96047529571722	-89.96047529571722	10	34482.76
234000	312.5811	-89.58744827878121	-89.58744827878121	10	37037.04
235000	312.2658	-89.71583500781162	-89.71583500781162	10	35714.29
236000	312.4851	-90.27997143546483	-90.27997143546483	10	34482.76
237000	313.0513	-89.83744702980253	-89.83744702980253	10	35714.29
238000	313.396	-89.35230484832206	-89.35230484832206	10	35714.29
239000	313.2526	-89.60981997614446	-89.60981997614446	10	37037.04
240000	313.4393	-89.54529715993955	-89.54529715993955	10	37037.04
241000	313.3979	-89.68353438803095	-89.68353438803095	10	32258.06
242000	312.3163	-91.11486933347263	-91.11486933347263	10	37037.04
243000	312.942	-91.41267558925044	-91.41267558925044	10	37037.04
244000	313.405	-91.1852601785485	-91.1852601785485	10	33333.33
245000	312.2364	-90.70318516742802	-90.70318516742802	10	31250.0
246000	313.2572	-90.0413294056179	-90.0413294056179	10	34482.76
247000	312.5015	-90.62012057481256	-90.62012057481256	10	27777.78
248000	313.1606	-90.92642534923894	-90.92642534923894	10	37037.04
249000	313.2557	-91.13006003548803	-91.13006003548803	10	33333.33
250000	313.2281	-91.42259461804885	-91.42259461804885	10	37037.04
251000	312.4007	-90.58224539389346	-90.58224539389346	10	34482.76
252000	313.1636	-91.67662074379497	-91.67662074379497	10	35714.29
253000	312.9972	-91.20377650840062	-91.20377650840062	10	34482.76
254000	312.071	-91.08577736984606	-91.08577736984606	10	35714.29
255000	312.6644	-90.8591962026062	-90.8591962026062	10	37037.04
256000	313.1121	-91.08400271736262	-91.08400271736262	10	35714.29
257000	311.9975	-91.76081715261704	-91.76081715261704	10	35714.29
258000	311.694	-92.02278739409132	-92.02278739409132	10	34482.76
259000	311.6692	-91.71773477669456	-91.71773477669456	10	29411.76
260000	312.687	-91.6297832505658	-91.6297832505658	10	35714.29
261000	313.2367	-91.32224879598427	-91.32224879598427	10	31250.0
262000	313.3115	-91.27889672157528	-91.27889672157528	10	35714.29
263000	312.2322	-91.38133277909249	-91.38133277909249	10	37037.04
264000	312.0518	-92.2527628173049	-92.2527628173049	10	31250.0
265000	312.9526	-90.71559789302675	-90.71559789302675	10	31250.0
266000	313.1669	-90.50993905943757	-90.50993905943757	10	35714.29
267000	313.4344	-91.18940273997752	-91.18940273997752	10	37037.04
268000	313.2416	-91.11383985030997	-91.11383985030997	10	37037.04
269000	312.9418	-90.62662320478928	-90.62662320478928	10	34482.76
270000	313.0937	-90.78386705499031	-90.78386705499031	10	30303.03
271000	313.4006	-89.13334307392192	-89.13334307392192	10	37037.04
272000	313.512	-89.86814869337132	-89.86814869337132	10	35714.29
273000	313.347	-89.61296564729086	-89.61296564729086	10	37037.04
274000	313.4569	-89.78899461978108	-89.78899461978108	10	33333.33
275000	313.3541	-90.26400328898629	-90.26400328898629	10	31250.0
276000	313.518	-90.53631885998036	-90.53631885998036	10	32258.06
277000	313.4628	-91.7877699061332	-91.7877699061332	10	34482.76
278000	313.3756	-92.34077903126708	-92.34077903126708	10	34482.76
279000	313.4177	-91.62263889957003	-91.62263889957003	10	37037.04
280000	313.2345	-91.40900306426468	-91.40900306426468	10	35714.29
281000	313.3922	-89.86915793651305	-89.86915793651305	10	37037.04
282000	313.2624	-89.69309470349198	-89.69309470349198	10	34482.76
283000	312.4198	-90.93924750542845	-90.93924750542845	10	35714.29
284000	313.1794	-90.77247546245539	-90.77247546245539	10	37037.04
285000	313.3317	-90.90581101663253	-90.90581101663253	10	35714.29
286000	313.0026	-90.743167061464	-90.743167061464	10	34482.76
287000	313.2578	-91.76841012116941	-91.76841012116941	10	37037.04
288000	313.2745	-91.41410641243094	-91.41410641243094	10	37037.04
289000	313.1834	-90.19618207463554	-90.19618207463554	10	37037.04
290000	311.9473	-90.34203586139486	-90.34203586139486	10	33333.33
291000	312.9931	-89.55923878021689	-89.55923878021689	10	37037.04
292000	312.9776	-88.99470261090147	-88.99470261090147	10	37037.04
293000	312.9475	-88.31164928029081	-88.31164928029081	10	33333.33
294000	312.8111	-89.18031464445721	-89.18031464445721	10	31250.0
295000	312.7769	-88.97618568037456	-88.97618568037456	10	32258.06
296000	311.4732	-87.28879356545225	-87.28879356545225	10	35714.29
297000	313.175	-87.52609709364891	-87.52609709364891	10	37037.04
298000	313.3987	-87.6381681258834	-87.6381681258834	10	34482.76
299000	311.4895	-88.46205424721197	-88.46205424721197	10	35714.29
300000	313.4133	-88.04335363422776	-88.04335363422776	10	37037.04
301000	313.0284	-88.51459323147114	-88.51459323147114	10	37037.04
302000	311.9377	-90.40272495954373	-90.40272495954373	10	34482.76
303000	313.506	-90.7274325333549	-90.7274325333549	10	35714.29
304000	313.0521	-90.61313032420571	-90.61313032420571	10	37037.04
305000	313.3668	-89.57022623379365	-89.57022623379365	10	35714.29
306000	313.0941	-89.89488701101942	-89.89488701101942	10	33333.33
307000	313.507	-91.68252135272476	-91.68252135272476	10	33333.33
308000	312.8396	-92.7559353242564	-92.7559353242564	10	30303.03
309000	313.0139	-91.57831200259616	-91.57831200259616	10	35714.29
310000	312.8981	-91.14925264175203	-91.14925264175203	10	34482.76
311000	312.9657	-92.53194420591302	-92.53194420591302	10	33333.33
312000	313.4037	-92.8762133844605	-92.8762133844605	10	37037.04
313000	313.3665	-91.90358700160067	-91.90358700160067	10	35714.29
314000	313.5049	-92.5209478426468	-92.5209478426468	10	37037.04
315000	313.4199	-92.33632558895381	-92.33632558895381	10	31250.0
316000	313.5051	-92.54209073100455	-92.54209073100455	10	37037.04
317000	313.262	-92.40363936387168	-92.40363936387168	10	35714.29
318000	313.2579	-91.14521783230941	-91.14521783230941	10	35714.29
319000	313.3059	-90.27721611075297	-90.27721611075297	10	30303.03
320000	313.1232	-90.38510166990282	-90.38510166990282	10	37037.04
321000	312.5711	-91.01985914821798	-91.01985914821798	10	35714.29
322000	313.2408	-90.87623741481333	-90.87623741481333	10	31250.0
323000	313.3678	-90.6245567631642	-90.6245567631642	10	32258.06
324000	313.4363	-90.1525219980183	-90.1525219980183	10	32258.06
325000	313.2323	-90.54362307885901	-90.54362307885901	10	33333.33
326000	312.0865	-90.80571919478244	-90.80571919478244	10	33333.33
327000	313.4368	-92.60556805538332	-92.60556805538332	10	30303.03
328000	313.2546	-93.78277504755435	-93.78277504755435	10	33333.33
329000	313.1225	-94.8347869466782	-94.8347869466782	10	33333.33
330000	313.1408	-93.85676927693783	-93.85676927693783	10	37037.04
331000	313.306	-92.66930807761246	-92.66930807761246	10	33333.33
332000	312.5692	-92.69896883243476	-92.69896883243476	10	35714.29
333000	312.9914	-92.18618555910663	-92.18618555910663	10	32258.06
334000	312.9123	-95.56661240349584	-95.56661240349584	10	35714.29
335000	313.3981	-95.94600846114263	-95.94600846114263	10	32258.06
336000	312.3535	-97.11321116342714	-97.11321116342714	10	35714.29
337000	313.4309	-95.24681565389136	-95.24681565389136	10	37037.04
338000	313.0571	-95.03637522699785	-95.03637522699785	10	37037.04
339000	313.3662	-94.76476546943988	-94.76476546943988	10	34482.76
340000	313.5162	-93.37634468984601	-93.37634468984601	10	35714.29
341000	313.3076	-93.20641673729865	-93.20641673729865	10	37037.04
342000	313.4993	-93.93109007303349	-93.93109007303349	10	33333.33
343000	313.0224	-93.28710359369809	-93.28710359369809	10	32258.06
344000	313.316	-94.19982745459794	-94.19982745459794	10	37037.04
345000	313.3849	-93.58248760773841	-93.58248760773841	10	35714.29
346000	312.7397	-94.2882662126095	-94.2882662126095	10	32258.06
347000	313.1922	-94.28097216027076	-94.28097216027076	10	33333.33
348000	312.7728	-95.15268891289071	-95.15268891289071	10	32258.06
349000	312.7543	-94.31092716784326	-94.31092716784326	10	37037.04
350000	312.2823	-94.01219497026005	-94.01219497026005	10	35714.29
351000	313.1699	-92.98043338084217	-92.98043338084217	10	35714.29
352000	313.4918	-93.82959301912452	-93.82959301912452	10	35714.29
353000	313.3774	-94.20058614884668	-94.20058614884668	10	37037.04
354000	313.506	-93.4996811106963	-93.4996811106963	10	35714.29
355000	312.0301	-94.27677139756204	-94.27677139756204	10	34482.76
356000	311.7709	-92.8877352334181	-92.8877352334181	10	30303.03
357000	309.7908	-93.73932280608443	-93.73932280608443	10	31250.0
358000	312.3421	-92.87369842118397	-92.87369842118397	10	33333.33
359000	311.7127	-92.93310736375831	-92.93310736375831	10	37037.04
360000	311.9864	-94.17981454031272	-94.17981454031272	10	32258.06
361000	311.9651	-92.8796283913083	-92.8796283913083	10	34482.76
362000	312.9561	-94.42516538650658	-94.42516538650658	10	35714.29
363000	312.7811	-95.04357760977659	-95.04357760977659	10	35714.29
364000	311.6278	-95.14301188654008	-95.14301188654008	10	33333.33
365000	313.4245	-94.7019985412557	-94.7019985412557	10	37037.04
366000	313.4382	-95.99849209345327	-95.99849209345327	10	32258.06
367000	313.133	-95.43813728080504	-95.43813728080504	10	35714.29
368000	312.8572	-96.22889328430243	-96.22889328430243	10	29411.76
369000	313.1185	-94.92046609909151	-94.92046609909151	10	34482.76
370000	313.0423	-95.2630566026649	-95.2630566026649	10	32258.06
371000	313.3598	-94.18400999299621	-94.18400999299621	10	35714.29
372000	313.0728	-93.38654706398174	-93.38654706398174	10	29411.76
373000	312.9541	-95.49493870397983	-95.49493870397983	10	33333.33
374000	313.3947	-94.85023262272648	-94.85023262272648	10	35714.29
375000	313.0122	-93.46588180485	-93.46588180485	10	37037.04
376000	312.4503	-93.78851118452305	-93.78851118452305	10	33333.33
377000	312.9417	-93.4443017978856	-93.4443017978856	10	37037.04
378000	313.1508	-93.23622724404663	-93.23622724404663	10	35714.29
379000	313.1163	-91.44834132202534	-91.44834132202534	10	37037.04
380000	313.1235	-90.96012772971612	-90.96012772971612	10	34482.76
381000	312.8577	-91.77050075737495	-91.77050075737495	10	35714.29
382000	313.4445	-90.77958774100367	-90.77958774100367	10	35714.29
383000	312.5099	-91.83971889960145	-91.83971889960145	10	37037.04
384000	312.8355	-92.34719635951345	-92.34719635951345	10	34482.76
385000	311.3727	-92.37980932841462	-92.37980932841462	10	35714.29
386000	312.2632	-93.39879518261792	-93.39879518261792	10	37037.04
387000	312.8429	-92.39546838417581	-92.39546838417581	10	32258.06
388000	313.3955	-92.44316967195336	-92.44316967195336	10	32258.06
389000	313.4798	-92.6951788519152	-92.6951788519152	10	31250.0
390000	313.3793	-93.13970693522516	-93.13970693522516	10	35714.29
391000	313.0142	-93.88558575592842	-93.88558575592842	10	34482.76
392000	313.4276	-92.7412638562659	-92.7412638562659	10	34482.76
393000	312.4459	-93.24373571023375	-93.24373571023375	10	34482.76
394000	313.2153	-93.23377803524194	-93.23377803524194	10	37037.04
395000	313.4452	-93.83758392188942	-93.83758392188942	10	35714.29
396000	313.2542	-95.0383466388327	-95.0383466388327	10	35714.29
397000	312.9578	-96.58606940647573	-96.58606940647573	10	33333.33
398000	312.8291	-95.57717879202742	-95.57717879202742	10	35714.29
399000	311.9166	-96.74720237339149	-96.74720237339149	10	35714.29
400000	312.7161	-94.24853279142107	-94.24853279142107	10	32258.06
401000	313.2871	-92.60945389629288	-92.60945389629288	10	34482.76
402000	312.5284	-93.4601787803296	-93.4601787803296	10	35714.29
403000	313.2534	-93.09590911477059	-93.09590911477059	10	35714.29
404000	313.4232	-93.7165012514453	-93.7165012514453	10	35714.29
405000	312.687	-93.95831830437517	-93.95831830437517	10	34482.76
406000	313.201	-94.2769270691421	-94.2769270691421	10	34482.76
407000	313.5147	-94.23624679112581	-94.23624679112581	10	37037.04
408000	312.5665	-92.64082107462639	-92.64082107462639	10	34482.76
409000	312.158	-92.16843057940078	-92.16843057940078	10	34482.76
410000	313.1054	-93.15318981219029	-93.15318981219029	10	37037.04
411000	312.762	-95.3575330365451	-95.3575330365451	10	37037.04
412000	313.319	-94.42231307674277	-94.42231307674277	10	35714.29
413000	313.1735	-94.34855535023353	-94.34855535023353	10	35714.29
414000	313.4042	-95.00276633102528	-95.00276633102528	10	35714.29
415000	312.4196	-93.77295544252733	-93.77295544252733	10	37037.04
416000	313.1211	-94.67400021153406	-94.67400021153406	10	35714.29
417000	313.3987	-93.98718524026557	-93.98718524026557	10	33333.33
418000	312.9265	-94.34626804524322	-94.34626804524322	10	35714.29
419000	312.2022	-94.12949538598103	-94.12949538598103	10	33333.33
420000	313.1673	-92.93346958442727	-92.93346958442727	10	35714.29
421000	313.2909	-92.8995457762065	-92.8995457762065	10	34482.76
422000	313.5146	-95.28228130267445	-95.28228130267445	10	35714.29
423000	312.9403	-94.63340716554553	-94.63340716554553	10	35714.29
424000	313.102	-92.67951293401308	-92.67951293401308	10	35714.29
425000	313.2626	-92.8952964868013	-92.8952964868013	10	32258.06
426000	313.47	-91.12673234217887	-91.12673234217887	10	35714.29
427000	313.4908	-92.04359482749454	-92.04359482749454	10	37037.04
428000	312.804	-90.40112904761907	-90.40112904761907	10	35714.29
429000	312.0271	-90.24972567792317	-90.24972567792317	10	31250.0
430000	313.3858	-89.8440403747336	-89.8440403747336	10	27777.78
431000	312.2926	-90.93899566099681	-90.93899566099681	10	35714.29
432000	312.9791	-90.69770831173966	-90.69770831173966	10	35714.29
433000	313.1996	-92.77317858801277	-92.77317858801277	10	33333.33
434000	313.468	-94.01362678500324	-94.01362678500324	10	33333.33
435000	312.9173	-94.95459400746961	-94.95459400746961	10	29411.76
436000	312.7678	-94.21041672158584	-94.21041672158584	10	29411.76
437000	313.3208	-94.28057365282187	-94.28057365282187	10	32258.06
438000	313.3935	-93.63348930142452	-93.63348930142452	10	32258.06
439000	312.7584	-94.34653363959038	-94.34653363959038	10	34482.76
440000	313.285	-92.78037899907807	-92.78037899907807	10	37037.04
441000	313.1195	-92.52347603417941	-92.52347603417941	10	33333.33
442000	313.2691	-91.79364565467677	-91.79364565467677	10	32258.06
443000	312.9386	-90.88756585823674	-90.88756585823674	10	34482.76
444000	313.2886	-90.84170149969302	-90.84170149969302	10	34482.76
445000	313.482	-92.40762181154867	-92.40762181154867	10	33333.33
446000	312.4597	-90.95350835805706	-90.95350835805706	10	32258.06
447000	312.7615	-92.12188502302541	-92.12188502302541	10	37037.04
448000	313.1891	-91.53526289335254	-91.53526289335254	10	37037.04
449000	312.6159	-90.72791159995518	-90.72791159995518	10	37037.04
450000	312.0681	-88.8213631777625	-88.8213631777625	10	34482.76
451000	312.9042	-88.75903958793135	-88.75903958793135	10	37037.04
452000	312.4273	-88.88925606664192	-88.88925606664192	10	37037.04
453000	313.2664	-88.92681601994761	-88.92681601994761	10	33333.33
454000	313.1909	-89.71772909350842	-89.71772909350842	10	32258.06
455000	313.4097	-91.55487208051981	-91.55487208051981	10	29411.76
456000	313.3256	-91.2700162477721	-91.2700162477721	10	33333.33
457000	312.3991	-90.52129634906306	-90.52129634906306	10	34482.76
458000	312.645	-91.9665353161183	-91.9665353161183	10	31250.0
459000	313.2767	-93.29102977547424	-93.29102977547424	10	34482.76
460000	313.4218	-95.36550806884703	-95.36550806884703	10	37037.04
461000	312.9083	-93.13602174082453	-93.13602174082453	10	37037.04
462000	313.1247	-94.77683592937413	-94.77683592937413	10	33333.33
463000	313.4651	-92.79522571110331	-92.79522571110331	10	35714.29
464000	313.4924	-94.41365086607718	-94.41365086607718	10	33333.33
465000	313.3436	-94.85502283020921	-94.85502283020921	10	27777.78
466000	311.762	-93.8295614168592	-93.8295614168592	10	32258.06
467000	313.3615	-93.21375333339682	-93.21375333339682	10	35714.29
468000	312.845	-95.23850817264317	-95.23850817264317	10	37037.04
469000	313.4923	-93.57924576051404	-93.57924576051404	10	37037.04
470000	313.3154	-92.81927839003045	-92.81927839003045	10	33333.33
471000	313.2563	-93.41929896484325	-93.41929896484325	10	37037.04
472000	312.8086	-92.85366673024014	-92.85366673024014	10	32258.06
473000	313.1394	-91.82185438440835	-91.82185438440835	10	35714.29
474000	313.2453	-91.88580575642136	-91.88580575642136	10	34482.76
475000	313.2695	-91.63313645173193	-91.63313645173193	10	34482.76
476000	313.4355	-91.9986277885744	-91.9986277885744	10	33333.33
477000	313.5081	-91.74277180695375	-91.74277180695375	10	33333.33
478000	313.5015	-90.20518501752655	-90.20518501752655	10	32258.06
479000	313.5	-92.24063145225121	-92.24063145225121	10	32258.06
480000	312.3408	-93.8618636426255	-93.8618636426255	10	34482.76
481000	313.3789	-94.07969305834953	-94.07969305834953	10	34482.76
482000	312.8342	-93.90310019246368	-93.90310019246368	10	32258.06
483000	313.209	-93.76082146470242	-93.76082146470242	10	35714.29
484000	312.299	-93.35257523795558	-93.35257523795558	10	33333.33
485000	313.429	-92.09191546391804	-92.09191546391804	10	37037.04
486000	312.9221	-91.55671995457806	-91.55671995457806	10	34482.76
487000	313.457	-91.41012260406723	-91.41012260406723	10	35714.29
488000	312.6219	-90.1283154501649	-90.1283154501649	10	37037.04
489000	311.8594	-90.7886187421391	-90.7886187421391	10	37037.04
490000	312.9905	-90.2539008046059	-90.2539008046059	10	34482.76
491000	312.6945	-90.26049678260792	-90.26049678260792	10	33333.33
492000	312.5256	-90.41432224953613	-90.41432224953613	10	37037.04
493000	313.2973	-90.73007658248699	-90.73007658248699	10	37037.04
494000	313.2334	-89.32723682930785	-89.32723682930785	10	35714.29
495000	312.3386	-89.39748000331221	-89.39748000331221	10	34482.76
496000	312.9118	-88.67406376780026	-88.67406376780026	10	37037.04
497000	313.4376	-88.58477290846731	-88.58477290846731	10	33333.33
498000	313.2753	-89.6548635348791	-89.6548635348791	10	29411.76
499000	313.4004	-89.16386568481916	-89.16386568481916	10	33333.33
500000	313.4848	-89.02999121067222	-89.02999121067222	10	35714.29
501000	313.4333	-89.49160507338703	-89.49160507338703	10	37037.04
502000	313.1259	-89.60354035918789	-89.60354035918789	10	37037.04
503000	313.4774	-89.90003747848066	-89.90003747848066	10	35714.29
504000	313.437	-90.07663104007435	-90.07663104007435	10	35714.29
505000	313.4909	-89.24565495557351	-89.24565495557351	10	37037.04
506000	313.2649	-89.43665239483266	-89.43665239483266	10	37037.04
507000	313.4143	-89.81184150687346	-89.81184150687346	10	31250.0
508000	313.1474	-89.96586380760047	-89.96586380760047	10	37037.04
509000	313.4243	-90.63589715051013	-90.63589715051013	10	37037.04
510000	313.4866	-91.88759172482315	-91.88759172482315	10	35714.29
511000	312.1594	-92.09616864627519	-92.09616864627519	10	35714.29
512000	313.2994	-92.68418286783088	-92.68418286783088	10	35714.29
513000	313.4649	-91.15427237426388	-91.15427237426388	10	35714.29
514000	313.4434	-90.91285185509085	-90.91285185509085	10	33333.33
