State 	ExpPrior[ RecRate ]	Coalescent	dataLikelihood	popSize	RecRate	a.freq	c.freq	g.freq	t.freq 	KappaR	KappaY	root.height	visible.height	visible.recombs	total.recombs	num.patterns	num.nodes	 mc.speed 
2970000	-11.0795	248.2522	-69003.92704445528	0.000783577	196.514908	0.31620364209425084	0.18278895834445824	0.18333801917562384	0.317669380385667	2.154823	1.347186	0.003733244310650675	0.0028220731883216383	10	11	14433	44	2785.52
2975000	-8.3082	214.5875	-68989.9311503963	0.001206157	127.234335	0.3184889834598762	0.1835342117170577	0.18695266455258497	0.31102414027048114	2.288337	1.180201	0.0035238021317993526	0.0035238021317993526	9	9	12386	49	2891.84
2980000	-9.4945	199.9743	-69000.36144627097	0.000638565	156.891262	0.3176186052296676	0.18448738207673823	0.18238121505845986	0.31551279763513435	1.2812	1.287236	0.0034419980974128126	0.0034419980974128126	7	7	12234	46	2847.38
2985000	-14.4638	220.0361	-68994.6283158286	0.0006355	281.123358	0.3174391666252393	0.18351302048270346	0.18666411558084356	0.3123836973112137	1.755479	0.7465	0.003412658706972804	0.003412658706972804	8	8	11954	44	2785.52
2990000	-11.8323	264.0391	-69001.18869512953	0.000613059	215.334655	0.31426562222440646	0.1844262858065542	0.1865280240386096	0.31478006793042956	1.763056	1.320772	0.0029092587860129935	0.0029092587860129935	10	12	14106	47	2839.3
2995000	-9.0138	201.1159	-68979.91101723767	0.001298892	144.873851	0.3183937896515962	0.18208401820929326	0.1849238165386172	0.31459837560049336	1.916137	0.666029	0.003866523681829811	0.0033620200963616915	7	8	12778	40	2821.67
3000000	-7.56	212.6688	-69007.59055100312	0.000440362	108.528355	0.32152107676779723	0.18409126998324185	0.18080704320991034	0.3135806100390505	1.890416	1.578508	0.003208758568686756	0.003208758568686756	8	8	11168	45	2937.72
3005000	-12.7958	259.0217	-68989.2284461928	0.000506264	239.422231	0.31458188749072585	0.18571285516350952	0.18349199211693867	0.31621326522882603	1.565656	1.022843	0.004550941653483742	0.004550941653483742	11	12	18370	49	2863.69
3010000	-12.7922	243.2174	-69004.83285076467	0.000549956	239.332768	0.31770649955539304	0.18299167881846531	0.18433216543671993	0.3149696561894218	1.921157	0.680577	0.002860459564794278	0.002860459564794278	10	10	11917	48	2820.08
3015000	-7.6156	209.2302	-68996.66297550513	0.000798381	109.919152	0.3193947878521928	0.18084506565068845	0.18413248521611006	0.3156276612810086	1.433702	0.948644	0.0029974963100340276	0.0029974963100340276	8	8	11776	47	2820.08
3020000	-8.5888	224.623	-68997.51736879187	0.000710241	134.247939	0.3151203768314926	0.18273305273498774	0.1886180992705421	0.3135284711629776	1.870852	0.625112	0.004939043065593656	0.0035543683292778893	9	10	13124	47	2855.51
3025000	-13.0008	257.2572	-68999.02791562187	0.000690371	244.549081	0.3099144994331771	0.1866036710538492	0.1878991869982163	0.3155826425147573	1.958134	0.69671	0.007224697734953156	0.0029944221153522343	8	12	7767	42	2878.53
3030000	-13.8678	217.9773	-68991.99178904263	0.000761833	266.224349	0.3171323743849266	0.18427839513779376	0.18637248586050895	0.31221674461677074	2.11599	0.813973	0.003170493552769706	0.003170493552769706	8	8	13581	45	2807.41
3035000	-11.5063	236.3038	-68997.46314827683	0.000612574	207.186305	0.31672679937015574	0.18516136279561207	0.1897544534241201	0.30835738441011207	1.759123	0.979	0.003385352215285883	0.003385352215285883	10	10	12779	46	2860.41
3040000	-9.8316	230.762	-69006.89136692854	0.000523841	165.317352	0.31590707344777613	0.18403189608695114	0.18414933712889006	0.3159116933363828	1.597276	0.796449	0.002926217326147198	0.002926217326147198	8	9	12191	47	2840.91
3045000	-11.4696	222.7397	-68994.56762981588	0.000579492	206.26861	0.31534461838732675	0.18379296867968142	0.18375136574262627	0.31711104719036537	1.887318	1.113749	0.003268499206239699	0.003268499206239699	8	9	11413	47	2836.07
3050000	-10.7548	213.1883	-69000.61723400511	0.000791829	188.39924	0.317111922827241	0.1799490466733367	0.18746106578712263	0.3154779647122997	2.082641	0.914888	0.0031299927641362884	0.0031299927641362884	7	8	12349	43	2922.27
3055000	-9.8868	238.5284	-69001.6580220666	0.000559628	166.697778	0.3146291967742535	0.18466148196318036	0.1876028426839932	0.3131064785785731	2.119146	0.96223	0.0030140867162751863	0.002775422180816501	10	10	14195	48	2808.99
3060000	-15.4967	195.8451	-68978.11016319157	0.000608933	306.946593	0.31886603047426565	0.18110882376725745	0.18255065711821444	0.3174744886402625	1.674313	1.213921	0.0036884402531102293	0.0036884402531102293	7	7	14629	43	2871.91
3065000	-13.3687	234.9913	-68997.53204076226	0.000827474	253.745811	0.3143490130085621	0.1842575498273657	0.18707845680912621	0.3143149803549459	2.367327	0.647218	0.003178279105730584	0.003178279105730584	10	10	15602	42	2857.14
3070000	-13.6904	269.6664	-68992.87724020239	0.000496749	261.788872	0.3167469407984545	0.1826474984681983	0.18666984634653588	0.31393571438681134	1.636558	1.130331	0.0032604785441447525	0.0032604785441447525	11	12	15789	49	2913.75
3075000	-15.1366	288.6587	-68996.28124359842	0.000610791	297.944094	0.31932076412222693	0.17939730614737376	0.1840097727977171	0.31727215693268235	2.139013	1.223288	0.0038304498181711572	0.0038304498181711572	13	14	15480	49	2832.86
3080000	-8.2046	218.0653	-68990.4184660525	0.000781338	124.642539	0.3203424423673986	0.1827452377548487	0.18237791067738893	0.31453440920036385	1.91457	0.936424	0.004950091232982743	0.003480679031159633	8	9	10875	44	2777.78
3085000	-11.4744	257.3884	-69000.360215769	0.000652312	206.387845	0.3179494098895999	0.18425045234713225	0.18573495163141163	0.31206518613185624	1.67488	0.985233	0.004170729531584327	0.0028470774609848006	11	12	14412	46	2857.14
3090000	-6.8039	193.4666	-68997.71486522564	0.000873466	89.626405	0.3178225240521339	0.18284347577562093	0.18603195659060623	0.313302043581639	2.082913	1.087188	0.0030642125475297396	0.0030642125475297396	7	7	9980	45	2813.73
3095000	-8.7791	206.5196	-68995.63994718192	0.000788356	139.005151	0.31466345668575324	0.18414113572559296	0.1853117562776354	0.31588365131101853	1.688147	0.854751	0.0027127963795645633	0.0027127963795645633	8	8	11940	48	2831.26
3100000	-11.638	205.1915	-68982.39635489607	0.000607873	210.478023	0.3207285196909517	0.17806719829288653	0.18178606029274252	0.3194182217234193	1.992253	0.829232	0.0030493054193934956	0.0030493054193934956	6	7	10959	39	2862.05
3105000	-13.5823	217.6052	-68992.74189639786	0.000483006	259.085469	0.3199405204066684	0.18281213153523493	0.1837078882176877	0.31353945984040893	1.942276	0.791787	0.0027407922707907415	0.0027407922707907415	8	8	16411	44	2804.26
3110000	-10.3282	216.613	-68998.9227858066	0.000659846	177.734193	0.3169945404129767	0.18439637771098624	0.18528117274957437	0.31332790912646263	1.638912	0.891289	0.0034211924503890143	0.0034211924503890143	8	9	12404	45	2780.87
3115000	-19.5426	259.0472	-68990.6299845071	0.00061539	408.094275	0.3139256604239173	0.18352610886259071	0.18799027825832026	0.3145579524551718	1.922281	0.630757	0.004891250503349195	0.004848993618192795	11	12	17963	50	2767.02
3120000	-9.6588	244.6405	-68991.4436908607	0.000457249	160.998796	0.31545343865500847	0.1824514863437406	0.18629183188082502	0.31580324312042585	2.439234	0.860133	0.0036675604615347586	0.003011918880134176	9	11	10122	49	2824.86
3125000	-10.2842	225.2523	-68995.39919251767	0.000673866	176.634269	0.3181268236467432	0.1848962826646061	0.18135506119514083	0.31562183249350984	2.402951	0.842455	0.0025421453640860673	0.0025421453640860673	9	9	10812	48	2804.26
3130000	-7.1391	193.6777	-69007.39753804565	0.00066257	98.004753	0.3200288677891151	0.18454910060109697	0.1825413969074099	0.3128806347023781	2.161939	1.045391	0.003374783393160633	0.003374783393160633	7	7	12158	39	2832.86
3135000	-11.1908	205.7952	-69003.8511401557	0.000500157	199.298767	0.3146168943264604	0.18125249726697895	0.186788034051769	0.31734257435479163	2.224851	0.914724	0.003030955975204231	0.003030955975204231	7	7	13421	40	2906.98
3140000	-10.5072	193.1694	-68972.2475938783	0.000878161	182.209217	0.31602104974935386	0.1853880716980661	0.1847902906284322	0.31380058792414783	1.687873	0.906858	0.0034151200086058437	0.0034151200086058437	7	7	11414	42	2836.07
3145000	-13.1688	222.8695	-68989.01976649216	0.000694414	248.748394	0.3162180515178658	0.18661853883859195	0.18384794465562232	0.31331546498791985	1.916214	0.931999	0.003548224837079953	0.003548224837079953	9	9	11640	44	2829.65
3150000	-7.5927	200.6256	-69001.1390067735	0.000655407	109.34597	0.31715469225224935	0.18636466807130186	0.1805193956108062	0.3159612440656426	1.958816	1.041785	0.0036994267960769717	0.0036994267960769717	7	7	13060	45	2923.98
3155000	-8.7881	210.7668	-68973.93158690215	0.000598209	139.231326	0.31942863914331665	0.186830451170029	0.18426195026336084	0.3094789594232934	1.629379	0.840701	0.003255468845901089	0.003255468845901089	7	8	11135	39	2875.22
3160000	-10.0225	221.6993	-69000.48309801392	0.000448829	170.090135	0.31793482242218374	0.1799661139104938	0.18681597471582098	0.3152830889515016	1.645844	1.179384	0.002847926518334554	0.002847926518334554	8	9	13722	47	2891.84
3165000	-13.5518	252.7311	-68973.68410195175	0.0002987487	258.322529	0.3158792345160088	0.18156128075333317	0.18705803482754194	0.31550144990311607	2.037873	0.973611	0.0033810897303219703	0.0033810897303219703	9	11	11677	41	2842.52
3170000	-7.2259	203.4796	-68975.79523487938	0.000473181	100.17502	0.31752045713444504	0.18374468712957523	0.18547642859700464	0.313258427138975	1.909751	0.91461	0.0027821074850174826	0.0027821074850174826	7	7	10382	39	2852.25
3175000	-7.1289	203.6333	-68999.23813588676	0.000870683	97.751607	0.31258803728729584	0.18569880865601524	0.18460780901288007	0.3171053450438089	2.391329	1.269602	0.003093953006256496	0.003093953006256496	8	8	12797	45	2873.56
3180000	-17.583	276.7942	-68988.96524483855	0.000815779	359.102464	0.31745615791247156	0.18166176049861543	0.1856473520539294	0.31523472953498366	1.74645	0.738946	0.0037956847991520376	0.0037956847991520376	10	13	13843	45	2942.91
3185000	-13.1348	202.4452	-69002.87193201107	0.000716006	247.89861	0.31527572542694016	0.18488049601919956	0.18460319591228083	0.31524058264157956	2.45918	0.793453	0.00302268268965863	0.00302268268965863	6	7	10043	40	2852.25
3190000	-5.6351	183.7514	-68977.74865787974	0.000585254	60.405373	0.31734849822378464	0.1834617074424943	0.18316951578588908	0.31602027854783193	1.844006	1.496731	0.002677124285793596	0.002677124285793596	6	6	12259	40	2812.15
3195000	-9.6251	196.6604	-68975.45445911311	0.000683041	160.155132	0.3182951915285226	0.1839359933912575	0.18194174171343083	0.3158270733667891	2.019923	0.905563	0.0033451252242071186	0.0033451252242071186	6	7	11276	39	2890.17
3200000	-8.0057	197.3386	-69005.08630988476	0.000579941	119.671534	0.3128932598428126	0.18510038887460895	0.18539315742043389	0.31661319386214465	1.786733	0.999408	0.003135287509473175	0.003135287509473175	7	7	10471	40	2836.07
3205000	-8.2844	213.3958	-68987.61764454794	0.0006753	126.638504	0.31691148100156136	0.18138559110025426	0.1864888750485789	0.3152140528496054	1.981269	0.838039	0.002969809264390156	0.002969809264390156	8	8	12272	51	2918.86
3210000	-15.7994	225.868	-68991.31367889923	0.000688808	314.512971	0.31624686495330523	0.18406839685854628	0.18592386317396098	0.3137608750141875	2.285531	1.101467	0.0029450369385282823	0.0029450369385282823	8	9	11236	48	2941.18
3215000	-8.7659	213.6971	-68985.61903363725	0.000694589	138.67591	0.3189713130658327	0.18447284288175458	0.18471568654134368	0.3118401575110691	2.310453	0.92435	0.003152415839726367	0.003152415839726367	8	8	11883	47	2844.14
3220000	-10.8524	224.8926	-69003.29918119208	0.00081559	190.838753	0.31684007670775555	0.1860554090097441	0.18206377788453934	0.315040736397961	2.300826	0.993472	0.0031032456326660807	0.0031032456326660807	9	9	10864	45	2890.17
3225000	-14.4675	286.2063	-68993.5478939678	0.000573612	281.214658	0.31719620732981924	0.1821955458798812	0.1855521145926459	0.31505613219765366	1.500307	1.23821	0.0033826005992913955	0.0033826005992913955	11	14	13125	48	2866.97
3230000	-9.4058	247.241	-69002.25139396792	0.000637708	154.673643	0.3106436293243725	0.18627834012986524	0.1869547190894356	0.3161233114563266	1.754105	0.649283	0.003061206419370009	0.003061206419370009	10	11	13392	46	2847.38
3235000	-10.8802	212.8036	-69002.49538255256	0.000604322	191.532914	0.3154335562922644	0.18431491526722232	0.18150525848445076	0.31874626995606253	1.826181	0.644683	0.003173118293112667	0.003173118293112667	8	8	9940	47	2860.41
3240000	-13.2889	229.2253	-69005.08832049611	0.000748648	251.749698	0.31849051552726715	0.18180494959636084	0.1845887111456252	0.31511582373074665	1.6997	0.847846	0.0029606190593979564	0.0029606190593979564	8	9	13550	52	2760.91
3245000	-16.7875	226.3717	-68979.21583239631	0.000842356	339.214922	0.31436451940449694	0.18378180566756247	0.18732238256857242	0.31453129235936816	2.076939	0.921353	0.003302056450948972	0.003302056450948972	9	9	13548	49	2845.76
3250000	-9.4011	199.8952	-68970.0838387009	0.00066631	154.556221	0.3225117717010756	0.18079048278258314	0.18296658925229806	0.31373115626404313	1.768004	0.835264	0.003120204329114923	0.003120204329114923	7	7	11654	42	2895.19
3255000	-11.2532	213.1876	-68965.395041629	0.000629735	200.857882	0.31490343488178196	0.1822751246227711	0.18681655181059367	0.31600488868485327	2.230418	0.822817	0.003291068319933854	0.003291068319933854	7	8	11421	42	2823.26
3260000	-14.0777	249.3809	-68989.85713042447	0.000588786	271.471144	0.3184040738920026	0.1828432612157994	0.18449491498719342	0.3142577499050045	1.984106	1.285325	0.0030904463323880157	0.0030904463323880157	10	11	11457	50	2768.55
3265000	-11.8467	202.5069	-68966.54663411435	0.000581591	215.694439	0.3169167519962394	0.18209441760978298	0.18615674017995798	0.3148320902140195	1.960279	0.912047	0.0033349638608001025	0.0033349638608001025	7	7	11781	42	2765.49
3270000	-11.1067	250.9561	-68998.10178812438	0.000372632	197.194676	0.31848199570637925	0.18434199800263393	0.18498366072959432	0.3121923455613924	1.708934	0.618754	0.0028606306091673553	0.0028606306091673553	11	11	14676	49	2812.15
3275000	-9.1094	220.8251	-68965.71108137658	0.000797085	147.264285	0.318659032088875	0.1827997003623984	0.183554995755436	0.3149862717932907	1.899408	1.136494	0.003306522238275503	0.003306522238275503	9	9	13247	43	2804.26
3280000	-7.5078	208.4528	-68968.55616472068	0.000604127	107.224316	0.3167989976474014	0.1810709020264105	0.18500178749188526	0.31712831283430293	2.186876	0.81844	0.0030612321592929006	0.0030612321592929006	7	8	11435	42	2845.76
3285000	-10.7508	212.1433	-68995.9880607724	0.001171961	188.298319	0.31730895682670934	0.1832800510589431	0.18549516111152164	0.31391583100282583	1.636573	1.048931	0.003205051051428402	0.0030324880844070676	8	9	10502	42	2880.18
3290000	-13.2753	288.589	-68991.87242990709	0.000662893	251.411832	0.3182644382071054	0.18262033891267693	0.18277256647694032	0.31634265640327736	1.90295	1.10222	0.004880766178678184	0.0036714705777486653	13	15	18101	48	2922.27
3295000	-10.0843	282.2841	-68989.7735874647	0.000676576	171.635451	0.31665528803540544	0.18436972128506635	0.1847291319953238	0.31424585868420446	1.880685	0.855927	0.004945612856008925	0.004945612856008925	13	15	14503	52	2865.33
3300000	-11.3187	271.1293	-68994.60752235205	0.000772974	202.494651	0.31386169970760347	0.18406036701957332	0.1856673427633113	0.31641059050951187	1.652481	0.507084	0.003345688845404386	0.003345688845404386	11	13	18619	55	2747.25
3305000	-11.7493	238.3895	-68989.04671742316	0.000626229	213.26138	0.3187908688927571	0.18340312638399417	0.18545145024395449	0.31235455447929417	2.08143	1.140128	0.002979397656834665	0.002979397656834665	9	10	15032	45	2751.79
3310000	-12.0227	226.2033	-68988.85112533045	0.000765058	220.095979	0.3154968168926657	0.1821734651697498	0.18585462091009153	0.31647509702749305	1.879157	0.884184	0.003424185976778235	0.003424185976778235	8	9	10308	48	2738.23
3315000	-13.5487	242.7634	-68986.5818407059	0.000724006	258.244756	0.3165422990990779	0.18201417194213632	0.1862809398788192	0.3151625890799666	2.364902	0.948228	0.0026163067558931984	0.0026163067558931984	9	10	14600	50	2823.26
3320000	-12.2815	250.4156	-68971.15291032661	0.000548668	226.564924	0.31593037394033113	0.18596946135109482	0.1824791177282481	0.3156210469803261	1.835841	0.686091	0.003750515969560862	0.003750515969560862	10	11	15151	44	2770.08
3325000	-11.8889	233.4598	-68999.38189068969	0.000707813	216.750164	0.31935733366197894	0.18087692763874436	0.18251927607701338	0.31724646262226336	1.979304	1.063182	0.0030043056095375065	0.0030043056095375065	10	10	15437	55	2745.74
3330000	-10.1594	204.4831	-68998.61706240187	0.000558377	173.514117	0.31659882797448596	0.18373987222622928	0.18535118918992458	0.3143101106093602	1.632861	0.828837	0.003182711554654835	0.003182711554654835	7	7	11644	46	2727.77
3335000	-10.2568	189.7075	-69012.88847341009	0.00076921	175.947177	0.3186005593808292	0.17902638015386652	0.18621114041977968	0.31616192004552474	1.632572	0.983003	0.0029403266028462617	0.0029403266028462617	6	6	11971	44	2855.51
3340000	-11.5486	197.8118	-68974.16394831485	0.000772411	208.242368	0.31632222771942997	0.18069523582399305	0.18822992496542645	0.3147526114911505	1.724302	1.079005	0.003849873439202261	0.003849873439202261	7	7	13150	40	2886.84
3345000	-6.329	217.857	-68966.4863401838	0.000566231	77.753001	0.3137894944350464	0.1841264523556219	0.18627983950119698	0.3158042137081348	2.137233	0.750999	0.0035448930222242293	0.0035448930222242293	9	9	14617	41	2812.15
3350000	-11.7184	202.0878	-69005.682045491	0.000628257	212.487288	0.315813728127091	0.18472092604112186	0.1850286521357057	0.3144366936960813	1.77454	1.186991	0.0030964550929900815	0.0030964550929900815	7	7	12231	39	2886.84
