State 	ExpPrior[ RecRate ]	Coalescent	dataLikelihood	popSize	RecRate	Kappa	root.height	visible.height	visible.recombs	total.recombs	num.patterns	num.nodes	 mc.speed 
198000	-4.5966	62.749	-4003.049165084232	0.02340681	34.442108	2.164833	0.042610652055051775	0.042610652055051775	3	7	578	16	29411.76
199000	-4.4544	44.3975	-4003.3922676734874	0.02014689	30.887305	2.431761	0.0452835932383437	0.0452835932383437	2	4	542	16	28571.43
200000	-4.2574	35.382	-4008.514294816467	0.016047	25.962374	2.136563	0.03460552424555563	0.03460552424555563	2	2	539	16	25000.0
201000	-4.3126	34.2142	-4005.1904252739155	0.02467254	27.343796	1.927524	0.039202888183302115	0.039202888183302115	2	2	425	16	26315.79
202000	-3.7398	33.1642	-4007.140620270073	0.01067744	13.022622	3.498895	0.03975775781305675	0.03975775781305675	2	2	540	16	28571.43
203000	-4.4391	50.9774	-4005.174281773296	0.01979922	30.506481	2.84829	0.04292487273583215	0.04292487273583215	3	5	663	18	28571.43
204000	-4.9028	79.0489	-3998.754311767375	0.01399796	42.09882	2.466171	0.045904541465321434	0.04504993775919927	5	9	673	18	31250.0
205000	-5.2431	99.4543	-4000.7287316067386	0.01617309	50.606806	2.197389	0.05680586083804316	0.05680586083804316	6	12	815	19	34482.76
206000	-4.4396	50.9391	-4006.410715200867	0.02216859	30.519016	1.788661	0.05863308063021117	0.04685785936258011	4	6	823	19	29411.76
207000	-4.238	49.1934	-4003.6574285868833	0.02470068	25.478952	2.175944	0.04513058991809346	0.04513058991809346	3	5	667	18	30303.03
208000	-3.4975	33.345	-4002.1588435957383	0.0386294	6.965159	2.500557	0.04044824918459101	0.04044824918459101	2	2	538	16	28571.43
209000	-3.7671	30.3577	-4005.852972777323	0.0489852	13.706095	2.183448	0.040838257295038746	0.040838257295038746	2	2	542	16	27777.78
210000	-4.809	61.8925	-4006.989302297763	0.02163066	39.752587	2.633247	0.04298516621650621	0.04298516621650621	4	7	539	16	28571.43
211000	-4.9104	49.6285	-4006.938489295082	0.0303132	42.287485	2.786918	0.037025499970704506	0.037025499970704506	3	5	665	18	30303.03
212000	-4.6323	63.2164	-4013.4040712156275	0.02613152	35.335829	1.967817	0.04390431197122662	0.03441527008790032	5	7	570	17	31250.0
213000	-3.8839	34.8645	-4004.631395176043	0.03126794	16.624883	2.360467	0.04016650028323888	0.04016650028323888	2	2	573	15	28571.43
214000	-3.5639	36.563	-4004.3886392444465	0.02971142	8.624787	2.140331	0.04113139769716373	0.04113139769716373	3	3	540	16	28571.43
215000	-4.2905	51.1361	-4004.0552618798297	0.02440401	26.791133	2.14272	0.039454335873428725	0.039454335873428725	5	5	808	18	28571.43
216000	-4.5039	78.1304	-4003.5987906753226	0.02435019	32.125864	2.27763	0.04267544554319038	0.04267544554319038	6	9	785	21	27027.03
217000	-3.8774	40.5759	-4005.544324958298	0.02008059	16.462655	2.928301	0.04017249165442313	0.04017249165442313	3	3	664	18	29411.76
218000	-4.0022	48.2923	-4002.6986489678047	0.02272435	19.58381	3.022896	0.03919152279544133	0.03480357662368237	4	4	648	18	28571.43
219000	-4.4192	62.0068	-4003.4225633121196	0.02103737	30.007603	2.436588	0.039443512317081424	0.039443512317081424	6	6	1016	25	30303.03
220000	-4.5278	32.8073	-4001.620375483936	0.02974563	32.722339	2.251367	0.03617458974143456	0.03617458974143456	2	2	539	16	29411.76
221000	-6.2665	92.1157	-4003.09268140978	0.01639264	76.190348	2.796674	0.038757421228921674	0.038757421228921674	5	10	542	16	30303.03
222000	-3.9345	39.5446	-4009.5085243856865	0.01509555	17.891373	2.692284	0.04926475954481153	0.04926475954481153	4	4	679	18	31250.0
223000	-4.6906	49.5321	-4007.692510548455	0.02795478	36.79378	2.421713	0.050282757481911244	0.048445669221413426	2	5	539	16	27777.78
224000	-3.4154	35.3334	-4001.5414219725353	0.01539121	4.913181	2.447193	0.04052126113621714	0.04052126113621714	2	2	537	16	27027.03
225000	-3.7877	42.1165	-4003.602236402381	0.01865211	14.219429	2.804672	0.03742931470222472	0.03742931470222472	3	3	646	20	28571.43
226000	-5.4213	106.6777	-4007.118558357394	0.02108306	55.060404	2.528728	0.04978719561871915	0.04699213435145553	6	13	1126	20	31250.0
227000	-6.3413	108.7478	-4005.4728920234047	0.01664102	78.060549	2.223179	0.04911962888054945	0.04834223306231271	6	14	687	17	34482.76
228000	-4.7281	98.3451	-4005.896785230056	0.02224383	37.730382	2.571553	0.04859352356489759	0.04358484102688558	5	12	829	19	31250.0
229000	-4.8451	71.0474	-4006.1537826534304	0.01885338	40.656446	1.998548	0.046873568015971465	0.037619331332096856	5	8	664	17	28571.43
230000	-3.6063	45.6981	-4003.895866875307	0.02684742	9.68493	2.542327	0.03617477316771249	0.03617477316771249	3	4	537	16	30303.03
231000	-3.7773	35.5438	-4005.7398258228222	0.02029416	13.960013	2.360047	0.03895999719384554	0.03895999719384554	2	2	544	16	27777.78
232000	-4.3873	58.3591	-4004.8407897286124	0.0318937	29.210497	2.745753	0.039789682091848085	0.039789682091848085	3	6	647	20	27777.78
233000	-4.9229	83.0206	-4010.657551777261	0.02852696	42.59958	2.308661	0.043643077557742334	0.043643077557742334	6	10	773	20	30303.03
234000	-6.2467	109.0623	-4003.518961187684	0.0344011	75.695795	2.784597	0.039242341806651114	0.039242341806651114	11	15	1009	27	27027.03
235000	-4.4926	65.8074	-4005.795710671023	0.01865861	31.844351	2.380487	0.04555476859012684	0.04555476859012684	6	7	766	23	25641.03
236000	-4.8726	38.7982	-4004.1361716325637	0.02481297	41.34289	3.061626	0.042838444707875616	0.042838444707875616	2	3	540	16	27777.78
237000	-3.6694	38.9188	-4004.2209307612557	0.02923515	11.262654	2.014043	0.041012888199285696	0.041012888199285696	2	3	540	15	28571.43
238000	-3.4398	33.1857	-3998.7754968148247	0.03085517	5.523016	2.790465	0.040995228480447246	0.040995228480447246	2	2	535	16	27027.03
239000	-5.2823	37.5406	-4000.30159445318	0.0172754	51.586474	2.255259	0.03958580256301631	0.03958580256301631	3	3	540	16	27777.78
240000	-3.6439	33.1925	-4001.136375744069	0.0348909	10.62611	2.696455	0.0433211327245566	0.0433211327245566	2	2	541	15	29411.76
241000	-3.5456	33.8212	-4000.8496102967256	0.02605678	8.168904	2.657243	0.04455444498731039	0.04455444498731039	2	2	537	16	24390.24
242000	-3.7822	49.1663	-4000.69630960447	0.0368962	14.083876	2.589366	0.04115838356779163	0.04115838356779163	3	5	540	16	25641.03
243000	-3.8571	34.5949	-4004.133915224331	0.02963292	15.956185	1.932428	0.03794998781025369	0.03794998781025369	2	2	537	16	28571.43
244000	-3.9354	32.5735	-4004.405595082244	0.0411715	17.913166	1.912603	0.04233314916484159	0.04233314916484159	2	2	541	15	27777.78
245000	-4.8788	39.4773	-4004.714023591541	0.02519388	41.499159	2.209092	0.03754202619802251	0.03754202619802251	3	3	649	19	27027.03
246000	-4.0874	36.4242	-4004.675569185232	0.0363302	21.713361	2.020584	0.04950441420793904	0.04950441420793904	3	3	687	17	27027.03
247000	-3.9141	37.6226	-4001.0370236145577	0.02468885	17.381508	2.59926	0.07171143132916133	0.04170221178763862	3	3	537	16	28571.43
248000	-3.6281	33.9783	-4002.3175110897546	0.02532738	10.231512	3.45138	0.04230478437658641	0.04230478437658641	2	2	378	16	25641.03
249000	-3.8012	45.5404	-4003.361677560359	0.02048446	14.558368	2.29698	0.04045855579535126	0.04045855579535126	2	4	537	16	28571.43
250000	-3.8285	38.0635	-4006.8300155663474	0.02431791	15.240771	2.580571	0.04809733770475364	0.04809733770475364	3	3	663	18	27777.78
251000	-4.1102	45.6948	-4005.9054743336555	0.0341245	22.284306	3.41964	0.04494459400068595	0.04494459400068595	3	4	605	16	28571.43
252000	-3.9181	36.171	-4003.108117503612	0.01891375	17.480351	3.045947	0.03844675019510808	0.03844675019510808	2	2	539	16	28571.43
253000	-4.9779	30.4647	-4009.1024744164897	0.02404169	43.975001	2.156126	0.037680043381657924	0.037680043381657924	2	2	539	16	28571.43
254000	-4.3132	58.6526	-4003.1731905384195	0.02201776	27.358841	1.940988	0.042932794428763965	0.042932794428763965	5	6	802	19	27027.03
255000	-3.3344	32.4002	-4002.190625986553	0.02773231	2.887672	2.814397	0.04218939734830905	0.04218939734830905	2	2	542	16	31250.0
256000	-3.8456	29.2196	-4001.080202092541	0.0557386	15.667307	2.542834	0.03914418020013329	0.03914418020013329	2	2	540	16	27027.03
257000	-3.5669	32.2109	-4006.29062521384	0.03026345	8.699768	1.956907	0.0385065781719395	0.0385065781719395	2	2	573	15	27027.03
258000	-7.1902	52.4018	-4007.4052653720187	0.0163666	99.282189	3.205896	0.03989800871228991	0.03989800871228991	4	5	894	16	28571.43
259000	-4.2344	44.6218	-4004.0047763978823	0.02776641	25.389098	2.249166	0.04561476449149712	0.04561476449149712	2	4	545	15	30303.03
260000	-3.7927	40.097	-4004.4875155714303	0.02543427	14.346074	2.023344	0.037081366164765484	0.037081366164765484	3	3	652	19	27777.78
261000	-4.4389	64.4369	-4001.6893255879845	0.02106429	30.499717	2.657524	0.0593913103687098	0.03851604466731573	6	8	542	16	27027.03
262000	-5.4297	56.882	-4002.611831520232	0.01845499	55.270818	2.326957	0.04548443106054654	0.04548443106054654	6	6	918	22	29411.76
263000	-3.9348	62.8873	-3999.180153338692	0.02089321	17.898689	2.456112	0.04244674597844296	0.04244674597844296	7	7	943	21	25641.03
264000	-4.1292	39.8768	-4006.000460012776	0.01649356	22.758477	2.417861	0.042878119323754016	0.042878119323754016	2	3	542	16	27777.78
265000	-4.4051	43.585	-4002.5222164241177	0.02020528	29.655881	1.978929	0.04451503385861534	0.04451503385861534	2	4	527	16	27777.78
266000	-4.1384	55.1027	-4002.1357130174147	0.0319004	22.989087	2.662274	0.04258529157890667	0.04258529157890667	4	6	574	15	28571.43
267000	-4.6189	72.9922	-4000.6828505650224	0.02233599	35.000678	2.015095	0.04406607573282237	0.04406607573282237	5	8	735	18	30303.03
268000	-4.2476	54.4575	-4008.886593916497	0.02388156	25.716924	2.803524	0.03577975646911224	0.03577975646911224	2	5	542	16	30303.03
269000	-4.094	46.9422	-4005.4358471498963	0.02217884	21.878456	1.961827	0.03895241272093261	0.03895241272093261	4	4	771	22	28571.43
270000	-4.0146	32.2959	-4007.5548866829663	0.0323397	19.89193	2.125961	0.03567445567752624	0.03567445567752624	2	2	570	15	28571.43
271000	-4.2704	32.1799	-4004.15840689557	0.02242372	26.288783	2.419477	0.04393103215065279	0.04393103215065279	2	2	539	16	27777.78
272000	-3.7581	38.313	-4002.026077174223	0.044459	13.480355	2.455955	0.041994728183208575	0.041994728183208575	2	3	539	16	28571.43
273000	-4.0877	35.2654	-4005.5455123482043	0.01711964	21.721462	3.053525	0.036223531446675575	0.036223531446675575	2	2	537	16	24390.24
274000	-4.5068	38.867	-4007.913071898024	0.0345329	32.197359	2.779772	0.03872996620443292	0.03872996620443292	3	3	659	18	28571.43
275000	-3.3785	30.5714	-3999.89701350401	0.046626	3.991608	2.15129	0.03567308087013618	0.03567308087013618	2	2	537	16	27777.78
276000	-3.6604	38.4926	-4004.092338673321	0.0335806	11.039257	2.403238	0.04125835303447917	0.04125835303447917	3	3	540	16	26315.79
277000	-3.622	37.5669	-4017.2117660758395	0.02214455	10.078521	2.543393	0.04533170798685902	0.04533170798685902	3	3	540	16	27777.78
278000	-3.917	44.1022	-4002.5617308632973	0.0309666	17.452595	1.977405	0.043603393678658564	0.043603393678658564	3	4	621	20	27777.78
279000	-4.1347	48.2412	-4005.852676906561	0.01445286	22.896029	1.726891	0.04038865839479974	0.04038865839479974	3	4	537	16	26315.79
280000	-3.5305	38.1832	-3999.754817936522	0.02955004	7.790975	2.556672	0.04549112532504692	0.044743402580666045	3	3	727	16	29411.76
281000	-4.0679	34.5812	-4003.630578628889	0.02703787	21.226505	2.70458	0.03659223863105886	0.03659223863105886	2	2	541	16	27027.03
282000	-3.6017	31.9682	-4006.3243683668056	0.0362229	9.569712	2.59185	0.0440947274301773	0.0440947274301773	2	2	541	16	26315.79
283000	-3.8275	32.7826	-4009.3907982561586	0.0387584	15.214819	1.874537	0.0392660246024244	0.0392660246024244	2	2	570	15	29411.76
284000	-3.289	32.0529	-4002.828371284616	0.0181046	1.753769	3.281092	0.04205091743807033	0.04205091743807033	2	2	542	16	28571.43
285000	-4.1006	41.3796	-4001.3417276840937	0.0436415	22.042495	2.883598	0.05513421612460051	0.04292391707074879	3	4	540	16	27027.03
286000	-3.5684	37.6463	-4002.7705625267627	0.02492668	8.737975	1.955237	0.040418123900749	0.040418123900749	3	3	648	18	26315.79
287000	-5.0774	30.456	-4006.81891571708	0.03107195	46.464345	2.402623	0.04085942288742629	0.04085942288742629	2	2	492	16	27777.78
288000	-3.9679	31.9283	-4000.621773038203	0.037909	18.725191	2.085357	0.04161732231145968	0.04161732231145968	2	2	537	16	29411.76
289000	-4.5946	48.1677	-4004.7421539766638	0.01795307	34.39349	2.875607	0.07443974976440258	0.05971481263519274	5	5	688	17	30303.03
290000	-3.9443	46.1216	-4004.2976832061745	0.0328891	18.135939	2.238349	0.0395456250408248	0.0395456250408248	4	4	463	19	28571.43
291000	-4.0968	35.2343	-4004.9161023771862	0.0352704	21.949319	2.480552	0.064587454217256	0.041363948785488845	2	3	536	16	28571.43
292000	-5.1209	67.5062	-4007.504729419399	0.02117202	47.550506	2.528399	0.034693678561934095	0.034693678561934095	3	7	658	18	27777.78
293000	-3.5353	32.7225	-4005.813260619794	0.01642748	7.911123	3.531308	0.039658567370319565	0.039658567370319565	2	2	366	16	28571.43
294000	-4.2286	33.983	-4001.262175295457	0.01017594	25.243482	2.53319	0.0356412894989445	0.0356412894989445	2	2	367	16	28571.43
295000	-4.0525	72.6938	-4001.613471949375	0.01576096	20.839426	2.506585	0.043145256633094736	0.043145256633094736	6	8	539	16	29411.76
296000	-4.9599	81.1232	-4000.0082253328055	0.02205051	43.526787	2.132865	0.08654944281217802	0.037207988438026834	4	10	542	16	33333.33
297000	-4.7128	52.7859	-3999.7402100899835	0.02071715	37.347458	2.305397	0.052448445104254234	0.03687266923593625	3	5	539	16	31250.0
298000	-3.4431	32.6099	-4000.632079071752	0.02729726	5.606286	2.479276	0.045817369767595144	0.045817369767595144	2	2	369	16	23255.81
299000	-4.9474	54.104	-4001.7933332813554	0.02195639	43.213753	2.284095	0.044981265048546035	0.044981265048546035	4	5	540	16	28571.43
300000	-4.7696	46.6229	-4002.356796090875	0.02314604	38.7679	2.452353	0.04102569077221585	0.04102569077221585	3	4	540	16	28571.43
301000	-3.5092	36.1388	-4006.666170820661	0.0230005	7.256916	2.440837	0.055035628295924524	0.055035628295924524	3	3	681	17	27777.78
302000	-3.9252	36.0996	-4005.179238898075	0.0473146	17.657177	2.227324	0.040237229055220224	0.040237229055220224	3	3	539	16	29411.76
303000	-4.4294	28.875	-4005.185317608959	0.03508	30.263161	2.578484	0.04279007117412839	0.04279007117412839	2	2	537	16	28571.43
304000	-3.7543	34.6265	-4001.2354413287653	0.01938596	13.386101	2.474555	0.04462916012484347	0.04462916012484347	2	2	537	16	27777.78
305000	-4.7071	66.386	-4004.5828839273463	0.0178185	37.205987	2.482957	0.046338821574454944	0.046338821574454944	5	8	540	16	27777.78
306000	-5.0253	85.5492	-4003.644608527151	0.02436759	45.161132	2.750666	0.05118380986305607	0.04363518794088433	6	11	913	23	29411.76
307000	-4.591	73.9254	-4001.311885152427	0.0401658	34.302826	2.536983	0.044296255453422896	0.039771948600862445	7	9	906	23	27777.78
308000	-4.807	48.8235	-3996.9006226045885	0.02634028	39.704077	2.431071	0.0678662293935145	0.04619591668856879	5	5	759	22	29411.76
309000	-4.5092	77.8214	-3998.5303977116514	0.0447044	32.258817	2.795824	0.05963033774310972	0.04630379445772514	5	11	783	20	28571.43
310000	-4.6238	83.0375	-3994.917004577871	0.03032083	35.122203	2.063008	0.07914173200677585	0.044973203262455	7	11	764	22	27777.78
311000	-5.323	67.719	-4002.795896371087	0.02144563	52.60274	1.900654	0.047641385753351306	0.047641385753351306	7	8	613	24	27027.03
312000	-3.7946	44.4296	-4002.377849195214	0.01461034	14.392819	2.950578	0.04100295634705413	0.04100295634705413	3	4	537	16	29411.76
313000	-4.7683	50.3931	-4000.5623356827527	0.02166323	38.736649	2.518557	0.05570933194184249	0.0345308760802561	2	5	523	16	28571.43
314000	-4.0818	48.0724	-4004.692875765362	0.0188681	21.572564	2.449706	0.0414229038372944	0.0414229038372944	3	4	637	20	28571.43
315000	-3.8225	43.2785	-4004.3950006054456	0.0288024	15.091409	2.109082	0.046798330232756244	0.046798330232756244	2	4	537	16	29411.76
316000	-3.7881	41.1377	-4003.6982557782912	0.03135108	14.229625	2.668536	0.14231881454148557	0.04220054293518884	4	5	574	15	28571.43
317000	-4.0832	41.3518	-4004.622936842029	0.02434665	21.608765	2.317619	0.04049297372258268	0.04049297372258268	3	3	542	16	34482.76
318000	-4.523	61.4129	-4002.7050675913033	0.01700401	32.60347	2.761608	0.04857371626115611	0.04857371626115611	5	6	685	16	29411.76
319000	-4.5336	63.7592	-4005.175954489391	0.01646705	32.867498	2.552957	0.050712543654508634	0.04958070916441717	6	7	768	21	32258.06
320000	-4.8032	35.4153	-4008.648463237042	0.0364005	39.608265	2.169039	0.043842248724818456	0.043842248724818456	3	3	694	18	28571.43
321000	-4.057	41.0396	-4004.6245633996778	0.0486446	20.952697	2.146679	0.04415941226241916	0.04415941226241916	2	4	541	15	27777.78
322000	-3.6387	35.8338	-4004.541122291698	0.02283053	10.494774	2.390205	0.05985344961188853	0.03413798357288841	3	3	394	16	28571.43
323000	-3.5231	38.53	-4001.212445810368	0.02831376	7.605675	1.982916	0.0440049966895898	0.0440049966895898	3	3	636	19	27027.03
324000	-5.2182	38.6732	-4006.0065940599548	0.0327639	49.984156	2.250963	0.04017161404212307	0.04017161404212307	3	3	540	16	27027.03
325000	-4.0619	43.0907	-4005.3198511926444	0.039244	21.076578	2.184634	0.03869995914256039	0.03869995914256039	4	4	768	21	27777.78
326000	-4.2597	62.9011	-4010.920577394617	0.01136625	26.021281	3.149575	0.03403014478527111	0.03403014478527111	6	6	621	20	29411.76
327000	-3.6329	50.8568	-4002.5763056677974	0.02315256	10.351045	2.519217	0.041926564815413146	0.041926564815413146	3	5	537	16	28571.43
328000	-4.4913	50.9226	-4005.260360134426	0.0336629	31.810263	1.727021	0.04536831491188503	0.04536831491188503	5	5	906	17	27027.03
329000	-4.7307	31.293	-4004.6380961007694	0.0418925	37.794992	2.270838	0.04248503625962896	0.04248503625962896	2	2	540	16	27777.78
330000	-3.9794	33.081	-4006.687522797901	0.02382375	19.012599	2.334336	0.03802587608457496	0.03802587608457496	2	2	540	16	29411.76
331000	-3.4775	32.5157	-3999.709206119175	0.02652176	6.466496	2.609163	0.036700769967690006	0.036700769967690006	2	2	537	16	27777.78
332000	-3.4871	35.7487	-4002.9372974447624	0.0433338	6.705177	2.334942	0.04079094550747298	0.04079094550747298	3	3	560	17	28571.43
333000	-3.6622	40.7133	-4002.6013436752305	0.01434224	11.082041	1.984834	0.04095730971621785	0.04095730971621785	2	3	539	16	27777.78
334000	-4.7658	47.5788	-4001.704482636911	0.01928879	38.673742	2.896938	0.043314056470618284	0.043314056470618284	5	5	539	16	28571.43
335000	-3.8861	38.7058	-4008.661731815099	0.01939716	16.680512	2.465567	0.034539840639303675	0.034539840639303675	3	3	539	16	27027.03
336000	-4.5206	60.024	-4003.9248191635525	0.02815234	32.542925	2.210361	0.03912932575805173	0.03912932575805173	5	6	734	16	29411.76
337000	-3.577	34.0809	-4003.5445024108476	0.01863353	8.952676	2.497655	0.04034683252315979	0.04034683252315979	2	2	540	16	28571.43
338000	-4.7303	51.1173	-4002.2050588299558	0.0393776	37.785205	2.875086	0.03970444069692495	0.03970444069692495	5	5	792	20	27027.03
339000	-4.1776	37.1832	-4000.509571720463	0.01551496	23.969019	2.529883	0.04089284213984443	0.04089284213984443	3	3	668	18	27777.78
340000	-4.0899	33.1262	-4002.5543606110714	0.01823491	21.776108	2.797902	0.03869042635752831	0.03869042635752831	2	2	535	16	28571.43
